Gene,Coefficient_of_Variation
1302,480.8195066217261
1303,1260.4113447826974
1304,2250.43237253257
1305,457.22508880101856
1306,642.4675480244512
1307,347.1858022291681
1308,283.2003254034173
1309,452.1844439599743
1310,2335.58013671272
1311,3707.2779130889908
1312,1451.0043438367181
1313,4432.262700377909
1314,3904.2642503722363
1315,479.4119970097764
1316,1108.1645010601978
1317,404.46302982938545
1318,807.9827151944095
1319,396.44794958893476
1320,367.89497966371056
1321,667.9326845861502
1322,1108.5558329174305
1323,443.48364477863856
1324,389.2994701841401
1325,345.0789000668705
1326,255.4761255283613
1327,10103.556041697926
1328,2052.4224537681957
1329,1003.667022548586
1330,587.2033474790111
1331,475.9309749097504
1332,385.89560551767636
1333,570.2413012768958
1334,269.4523962847673
1335,698.2848641312336
1336,641.7614808861101
1337,-4475.966637917445
1338,1764.7853164378819
1339,994.4865952062971
1340,587.8908579132014
1341,974.7803182182928
1342,870.028512641188
1343,499.32848885055387
1344,296.1030774555247
1345,1364.395104057912
1346,1809.2876451124887
1347,2498.7544186329956
1348,-2813.071387179968
1349,-1741.9138583166653
1350,2259.294630946954
1351,935.1940611251039
1352,-932.1187959754125
1353,1240.248139085652
1354,1176.936149080993
1355,505.2207504440441
1356,1578.681533601434
1357,791.1731715239437
1358,690.7671536520165
1359,16657.849549473765
1360,4517.935092495246
1361,891.5908058847091
1362,746.8373848770879
1363,549.6088701171168
1364,484.7840586842523
1365,-1566.7048852075916
1366,615.5933072554478
1367,-1258.3108066854159
1368,15884.823820594547
1369,39628.882241268795
1370,1347.5197077752591
1371,-437.1087896528566
1372,3483.7672922278684
1373,695.3918518261534
1374,934.0849105484388
1375,10232.947783458278
1376,-694.5600952452057
1377,-588.8870802020375
1378,-941.789491615871
1379,2861.7619572564013
1380,-920.7088043531137
1381,-1826.621993746094
1382,1611.5345814436496
1383,347.04961384643013
1384,2706.2302551017597
1385,2296.9117407699946
1386,1415.8488372957902
1387,470.84559035663
1388,-822.3372317292002
1389,1007.8087734432296
1390,1858.8591975089496
1391,-842.0854358640731
1392,1492.6461857640916
1393,2272.790050881211
1394,246.251141623956
1395,-7756.147896575226
1396,-1497.6762933362434
1397,-1153.9860055106692
1398,1273.3234009406772
1399,537.7515365802337
1400,471.21453206641684
1401,837.254446507403
1402,317.29262510925656
1403,971.0823598787161
1404,-447.6378868837254
1405,38091.70033767719
1406,-736.2903324702613
1407,4476.834976999976
1408,-11463.832496401028
1409,519.8001237062621
1410,503.5545772395043
1411,821.8494023548412
1412,1871.2579315816238
1413,779.9198599527758
1414,963.8934162499598
1415,352.86263920381106
1416,912.9984291989874
1417,624.8636746978983
1418,678.0655753042294
1419,748.0102014429091
1420,2012.3043797590583
1421,362.47023089321385
1422,357.61039210022733
1423,1048.4949798719842
1424,1158.5913724234133
1425,503.3776020689725
1426,972.6199628327777
1427,697.933986664555
1428,723.5173453591711
1429,517.7540102065484
1430,1250.7468360119576
1431,898.8432541362247
1432,1281.2249260026438
1433,429.81462924131176
1434,286.95925638745837
1435,406.3090111928651
1436,299.31465480694675
1437,700.590379850483
1438,7625.919588656151
1439,11883.35369477654
1440,-4149.105940951602
1441,-911.9281168708774
1442,-2644.9978586541865
1443,-551.4121990238752
1444,3884.5036437840636
1445,2297.9385983270495
1446,1402.6538038961205
1447,464.6857289821939
1448,33702.52702497027
1449,-879.2563169859944
1450,-1568.1224581948832
1451,1219.125553577077
1452,475.62401822316457
1453,-2623.257506720115
1454,1323.7521800486952
1455,-1037.1014950946326
1456,554.4262757436239
1457,1481.0551085856043
1458,729.1483415992946
1459,115868.67200646798
1460,-550.7353585991748
1461,4028.747649568345
1462,4964.623871793624
1463,386.4896971456946
1464,477.3269734503321
1465,-3005.932585503551
1466,-3690.5591061588902
1467,1912.9114080355123
1468,-10442.6797284567
1469,-20366.293502180186
1470,1396.9431044262733
1471,-1013.1029224297388
1472,-2931.727196215117
1473,-453.0330449790772
1474,-297.6836135686256
1475,-939.7736614993321
1476,-464.4883371177686
1477,-824.3471041667751
1478,706.5527622115036
1479,475.81125584805955
1480,687.4064819913374
1481,1649.252819425035
1482,-690.3704809558232
1483,-979.2956346896417
1484,6875.400061087362
1485,-2486.3408764349115
1486,-3142.9554719303874
1487,-700.8262520003128
1488,-1286.8406592790197
1489,-1140.733795570765
1490,2705.466074799333
1491,-1196.255314485152
1492,-837.4771620468771
1493,921.9375369897268
1494,-2590.8605497416693
1495,670.0826873078294
1496,-957.4000013300542
1497,1767.619248255245
1498,1132.5262760595647
1499,-1259.976290509931
1500,-2206.6636714180186
1501,-6640.740001277415
1502,-440.03958786440813
1503,-3828.8099324942964
1504,-663.7858833284248
1505,671.811222480016
1506,-1183.82012073797
1507,-730.969768710659
1508,-611.9012754895539
1509,-1593.528866766964
1510,-751.5341724722549
1511,-2617.0080846463115
1512,-333.79428899505996
1513,-293.9989400663248
1514,-1581.6096894036057
1515,-506.0941696293076
1516,-2575.9292105650093
1517,2615.00955178572
1518,-649.1710591834052
1519,-1036.6710290248213
1520,-743.3676655001289
1521,-1313.9375461694024
1522,36644.55453669735
1523,-470.3090256972775
1524,-449.4132590846396
1525,-683.2565133819223
1526,-656.4133246832195
1527,2238.4534959553976
1528,1494.9180889241372
1529,-474.39946088121536
1530,-1257.4064618425382
1531,-22406.607885243993
1532,9093.99253488809
1533,-3090.447338198277
1534,6323.986575995538
1535,-1458.767772286439
1536,-7624.294804871174
1537,-644.4448501345154
1538,-1484.655729208682
1539,2812.13439331598
1540,621.3297463578439
1541,-13808.071791171991
1542,-1690.1073332408284
1543,-1328.4895200127048
1544,-330.9459632432355
1545,3487.4277284169034
1546,-679.5082596864221
1547,-817.0641579121268
1548,-617.740449836241
1549,-1055.5066454668665
1550,-1267.6257277899447
1551,-3041.4958159585567
1552,-2927.180878525511
1553,-402.31681511967565
1554,-299.30456812775753
1555,-582.5677441810443
1556,-582.1984082140458
1557,-344.3334772000679
1558,-1879.2830204019306
1559,-2920.3027902883987
1560,-481.0712698581706
1561,1350.9886821066686
1562,1564.196352881166
1563,-9219.742314818148
1564,-578.2332168301175
1565,7091.407595456248
1566,-1492.9043318145839
1567,-566.9257342300521
1568,-2276.9350261578543
1569,16441.5008393027
1570,-2271.1831468298305
1571,-1823.6148482066283
1572,3645.4288945385615
1573,-13792.993268556711
1574,1236.1873819925877
1575,-1903.3920760920485
1576,-872.6024917860817
1577,-1341.8329087491677
1578,-827.797427290006
1579,-493.62979080518465
1580,-399.7995703353266
1581,-1023.7688040288023
1582,-437.9261812039595
1583,-342.02610384278637
1584,-357.9866725825281
1585,-5761.241890010208
1586,-559.7165486396452
1587,-778.1038287021688
1588,-367.97256396615194
1589,2883.255628306472
1590,-2217.5393602495506
1591,-10661.03707612267
1592,-579.5381101776597
1593,-719.7939585561006
1594,-771.5044880322508
1595,-1146.153324035939
1596,5764.085754806883
1597,-697.4848118878537
1598,11934.234495124301
1599,-1495.2852043650432
1600,-989.3283120913723
1601,-4580.31689315249
1602,4672.157963073172
1603,-509.52570304999387
1604,-604.5463499423252
1605,-650.1794476285046
1606,-613.1270761943202
1607,-2723.9994848495116
1608,-801.1787209136512
1609,-626.5833333179828
1610,8780.741092949609
1611,-817.0886470449766
1612,-638.7393369350582
1613,-335.0254242118422
1614,-303.5788517822957
1615,2682.4395510693257
1616,1357.3494981797926
1617,-462.3092370839103
1618,-618.7521631148327
1619,-614.5789786536697
1620,-483.9907529567136
1621,-1423.182038737355
1622,-1909.8081400406577
1623,1408.0355473368218
1624,-1029.14622777704
1625,-1237.0812065084335
1626,-1336.6750989201378
1627,-530.3171659320333
1628,1041.7737253217945
1629,-544.1237574695743
1630,-430.7352716738385
1631,-2196.177006213969
1632,-920.7186376319751
1633,-554.8004888396347
1634,-351.0591444199414
1635,-321.65372126823047
1636,-430.38073097250543
1637,-385.34312422245085
1638,-337.15193274082776
1639,-519.2964655920838
1640,-378.0342637225675
1641,-15075.203606832614
1642,-2411.4851202529785
1643,-473.9077119993964
1644,-444.4241219164897
1645,880.0721552116338
1646,-665.553351098088
1647,-2474.3304121872284
1648,2125.296116377178
1649,-3843.8751759030283
1650,-1171.4738205881883
1651,-541.0122463359316
1652,-572.9087728110637
1653,-5779.485170870272
1654,-516.040637031717
1655,-436.3855734235025
1656,-518.9579902335281
1657,-1664.4675653790803
1658,-905.7972008078492
1659,-333.6508582255636
1660,-2532.942189930825
1661,-1067.5959427826342
1662,-2332.5482298443767
1663,-1202.9028276045087
1664,-302.4998987623676
1665,-381.4979196552974
1666,-520.7269582717582
1667,1573.3180147939513
1668,-1919.2240113485848
1669,-1019.2072319343989
1670,-778.7590893585208
1671,-240.81708192767147
1672,-1055.7128977549637
1673,-340.2213110547898
1674,-319.64314982202427
1675,-405.7054469883579
1676,-2538.1999247362364
1677,-446.86604937020616
1678,-466.3807252076484
1679,-508.6071386158808
1680,-561.1302716858221
1681,-330.8434152526165
1682,-365.97867370327475
1683,2740.4907528566705
1684,-838.6510766445693
1685,-365.5342860384444
1686,-564.5535382976352
1687,-616.8276402324612
1688,8247.755943814294
1689,-1982.4332402223533
1690,-588.820739743231
1691,-215.76097650333264
1692,-583.7855316561792
1693,-377.73180318996117
1694,-298.740164073791
1695,-734.4087604792128
1696,-314.1197200564294
1697,-283.71200782592086
1698,-269.38197913527324
1699,-260.86699480927865
1700,-408.40656458290397
1701,-357.17824345784936
1702,-717.2880491687373
1703,-590.8702967272836
1704,-2194.9496899164565
1705,-756.7950819800515
1706,-1442.2046109941466
1707,4560.138746202292
1708,-796.9838525626944
1709,-471.50353497239144
1710,-393.12050098997776
1711,-479.2962932613144
1712,-510.21111154939865
1713,-532.8824937857851
1714,-370.0064435521528
1715,-428.1067337850011
1716,-367.91184552963176
1717,-541.1565239494856
1718,-440.5535813387854
1719,-3510.2688155913456
1720,-953.2943210781336
1721,-524.2103094938299
1722,-547.8946627802791
1723,-448.268404136286
1724,-488.1351556133203
1725,-1331.168206057631
1726,-717.9393340951702
1727,-579.8825414295453
1728,-370.1751379802576
1729,-361.76134050405676
1730,-487.2218966395145
1731,-369.4113170873747
1732,-316.3245000004051
1733,-429.9381990937167
1734,-860.744165516319
1735,-502.2275813452958
1736,-846.7926941801398
1737,-434.8965301283447
1738,-4367.716120555544
1739,-7422.511893625777
1740,-1047.720180105285
1741,-884.3842016235717
1742,-619.1445935998247
1743,-425.4424566110858
1744,-730.6136872927334
1745,-562.3765632041653
1746,-864.9922328031051
1747,-291.6980929855136
1748,-385.42248916583145
1749,-441.1798567452979
1750,-314.6862094563487
1751,-502.18546441432954
1752,-443.3700088378932
1753,-284.16906759314463
1754,-409.5976676644085
1755,-297.49869855633654
1756,-384.06015846218656
1757,-221.07986411193733
1758,-370.5199075305195
1759,-382.31411056009466
1760,-285.42269594182136
1761,-260.2980611640461
1762,-215.49785006652388
1763,-307.2328748138828
1764,-233.93582472713283
1765,-267.00124571087366
1766,-212.71920986149686
1767,-218.98188060868085
1768,-354.2219487897669
1769,-269.3811840733406
1770,-375.4894438014768
1771,-394.3164564964213
1772,-760.4626531590943
1773,-307.9838304177864
1774,-365.81471408916883
1775,-408.99869793103755
1776,-888.3842380764677
1777,-371.9233783466026
1778,-290.0998783628752
1779,-336.95769150119725
1780,-473.78307928054306
1781,-274.5237385724805
1782,-332.7202228967743
1783,-465.79109188365794
1784,-587.6929902997464
1785,-3253.1737914574173
1786,-510.1562790875922
1787,-386.2792020612442
1788,-239.67316938980326
1789,-246.57465742552773
1790,-238.92372399363938
1791,-387.0247623430142
1792,-249.96063862455475
1793,-359.44908329889563
1794,-416.5749199370232
1795,3808.034285960879
1796,-900.1254961277059
1797,-6250.295817175195
1798,-591.558979966879
1799,-299.90550618034877
1800,-403.60870744465933
1801,-636.0805943061015
1802,-277.70864342361347
1803,-323.6474926573066
1804,-407.980605799474
1805,-345.78476123846605
1806,-272.95284067406635
1807,-311.7157393889689
1808,-478.0741627026995
1809,-384.14024840820167
1810,-457.39049504891926
1811,-312.31374578993257
1812,-233.2308337655141
1813,-494.64481359661613
1814,-227.31162403982506
1815,-254.52708951472886
1816,-415.384701729655
1817,-455.15881215625996
1818,-314.67574408463804
1819,-498.13864622275884
1820,-372.725539095332
1821,-341.3755443810291
1822,-646.6354292585797
1823,-487.81326359402345
1824,-5457.105459856904
1825,-305.3721642929893
1826,-498.47678581566004
1827,-232.43888027393643
1828,-464.52614384203594
1829,-530.3749920683842
1830,-284.8474802050933
1831,-613.8479913456845
1832,-309.28160434415105
1833,-289.1778991188993
1834,-415.3934994474424
1835,-311.1266280474687
1836,-323.61273299975585
1837,-432.219155632394
1838,-612.1226049885069
1839,-361.7569344206352
1840,-412.7108620836362
1841,-318.99021290097596
1842,-565.4397422258586
1843,-472.52058168437514
1844,-862.6870774136313
1845,-233.8675803137179
1846,-270.6351305159524
1847,-477.646752380616
1848,-275.33335634304524
1849,-162.35146803370176
1850,-672.0036045860633
1851,-386.46514888863504
1852,-943.5429871535805
1853,-1695.9495004109779
1854,3489.8264750086596
1855,-12208.580809408135
1856,-836.2205223339224
1857,-490.7791224798946
1858,-1113.1254719883118
1859,7537.621574573963
1860,4535.322904287396
1861,-30087.025710911217
1862,-1139.805253912705
1863,83030.12726654412
1864,-1265.2107636370752
1865,716.6112126774167
1866,-1019.7629053951484
1867,635.611316979473
1868,1031.4488212365795
1869,-973.6008333245577
1870,-627.9604069674372
1871,-813.426563422208
1872,-369.16271949156527
1873,-355.3089066889261
1874,-310.6616054781436
1875,-502.8361130654343
1876,-718.1349722654868
1877,-10482.338177974394
1878,-1323.7204864493317
1879,-1094.5927842128167
1880,-415.8331195521531
1881,-508.61524288143187
1882,-510.5181208338542
1883,-1168.364901471978
1884,-5079.422421692972
1885,-2192.3452785531845
1886,-1387.50711201444
1887,-395.33560584375385
1888,-473.6923295525516
1889,-684.7365929357269
1890,1034.632929229306
1891,-643.7813797172903
1892,-482.0166674203791
1893,-655.0912596001859
1894,-1546.7020966269572
1895,-1700.8940969020723
1896,-692.0686724814205
1897,-347.0172477693866
1898,-314.18676331395756
1899,-389.53106309193726
1900,-763.7206990761092
1901,-490.41533640717
1902,-570.8307089512751
1903,-941.5056647471143
1904,-551.8698360715896
1905,-1322.4204744740384
1906,-730.0387250275412
1907,1045.270734829455
1908,2229.589403069504
1909,1484.2836026605055
1910,1460.0279068273878
1911,-575.8124063234886
1912,-817.5263632879822
1913,3319.0271666164513
1914,-393.31069455202316
1915,-3071.250102653599
1916,5901.432970340717
1917,-673.674093287431
1918,-1870.9288917875886
1919,1176.930439501029
1920,-4730.77066967236
1921,-913.7862069715748
1922,-525.8428788994871
1923,-809.5173531794978
1924,-9134.336467371042
1925,-7293.746484336954
1926,5598.044014492419
1927,1505.0065789759049
1928,-356.72316099064057
1929,-648.4135826627383
1930,-8379.535070634869
1931,-374.84226630902197
1932,-445.4963312217907
1933,-364.4758296179754
1934,1746.812795628254
1935,-2159.605034510231
1936,-1914.9211237626741
1937,-542.7787768356471
1938,-594.0026184183581
1939,7.115069226829103e+18
1940,-386.9533778208119
1941,-434.9161092430822
1942,-374.977394582384
1943,-839.2556758743947
1944,-420.7825296011916
1945,-859.3402597007288
1946,299189.5439780946
1947,3965.6577926384493
1948,-3068.6384470112794
1949,-745.617082903867
1950,-393.44814094884526
1951,-789.0232520703637
1952,1156.5085061441462
1953,-13588.725950424694
1954,-2336.1194553486202
1955,-434.8326725573247
1956,-1338.2244675938055
1957,-968.7227857477985
1958,-1445.8988160402469
1959,-529.0371629234755
1960,-2103.5640445812846
1961,-969.4322865011062
1962,-2774.9634057721833
1963,-6680.094949652001
1964,-503.990693093803
1965,-672.7555244256737
1966,-2889.32398129538
1967,3348.0242803230444
1968,-688.4632749576477
1969,675.8534241517187
1970,-1167.839996248161
1971,-693.8724919924821
1972,-1108.258158185702
1973,-2108.5780204784937
1974,-1074.68609394759
1975,-610.1774517960396
1976,-984.6770107820593
1977,3512.833614050058
1978,747.7782162500735
1979,1944.028476247544
1980,1048.8337402561785
1981,-2949.4810663388043
1982,-839.563575523494
1983,-511.05562270586313
1984,-530.9320565044709
1985,-511.3384119680534
1986,-1003.2544750361562
1987,-681.5467818984852
1988,-716.350209196026
1989,-696.8650957964443
1990,16205.944122822166
1991,580.5555040738627
1992,-1451.036893627114
1993,-596.4332040506149
1994,1635.8577502776243
1995,-560.7663477604439
1996,-1166.1999114295093
1997,-1499.8055778905007
1998,-3059.340077975598
1999,514.1959924166636
2000,-1504.8949853779663
2001,-604.2821269480463
2002,-1151.708402148367
2003,-1184.8559537056499
2004,-26879.58109867654
2005,-1848.6528818268614
2006,-439.42168427079855
2007,1191.0774903556203
2008,-419.25077099945173
2009,-546.9029439963107
2010,1215.736681788161
2011,1153.7704606411137
2012,2322.0922320204418
2013,-452.99028611483845
2014,1580.2720270155219
2015,-1384.3438448082306
2016,-473.14541381224774
2017,-7346.23706732734
2018,-802.9241899596688
2019,-9564.68003601997
2020,-592.3076061557077
2021,-666.5996177653168
2022,-503.56239944938767
2023,3741.4216295799056
2024,878.7978193388099
2025,-361.66703052758567
2026,-724.9151769953954
2027,868.4576881310098
2028,540.1749035804582
2029,-465.9813073467891
2030,-4745.156943167421
2031,-11554.336001534828
2032,2185.1418944481343
2033,541.2119527287484
2034,-474.59352758004815
2035,-471.505929354971
2036,606.622531002065
2037,-800.2853239944475
2038,640.8658817223557
2039,463.2919977261861
2040,1128.5986014004031
2041,1701.7273306709972
2042,636.6726221714406
2043,-1251.9094357948657
2044,-406.181003470464
2045,-498.11038141285155
2046,22872.45266492191
2047,-2465.204009810612
2048,-1785.2088507433944
2049,3390.600695588185
2050,-415.67608440089157
2051,-356.6849907819331
2052,-7605.827159696835
2053,1064.050332823317
2054,632.9014441605739
2055,-4849.682056525231
2056,1037.7138572077818
2057,-22777.88103416962
2058,-657.1953948944654
2059,960.5278164628301
2060,4417.520970569774
2061,3146.495130912734
2062,-1065.5423571022463
2063,-1172.363433714161
2064,4789.1702746083165
2065,-1334.320272618114
2066,-7758.611382884275
2067,545.8293339351308
2068,445.0376620445705
2069,2933.6007806826997
2070,-1102.0018760263636
2071,-1117.8307271758276
2072,1042.255314154783
2073,-6254.9083902816865
2074,1209.706288288163
2075,981.2973718337055
2076,-1405.2763233726837
2077,-4047.3776406790294
2078,-757.6111115613935
2079,6333.406019340394
2080,1625.0884830304226
2081,-691.971779124144
2082,-882.6761482949921
2083,-10374.426028857646
2084,11368.064098866278
2085,11412.832810923104
2086,560.1086546201019
2087,-2378.144319741181
2088,623.8662351377666
2089,1807.3836570330868
2090,-378.6498483614524
2091,-385.2806529896125
2092,-6427.787001249507
2093,-1965.1543493136837
2094,19864.363224523153
2095,-667.5281272365135
2096,-1034.8027387042127
2097,-299.36027391800104
2098,6818.3712746244855
2099,1704.1849061888474
2100,-2167.7926731965163
2101,-2313.337353118641
2102,662.0297499621105
2103,4660.720744758665
2104,-521.4624279243843
2105,-1816.112840784267
2106,-1203.783456107268
2107,1305.368087422733
2108,18050.84238612014
2109,-1324.907593415875
2110,-1935.8094772649365
2111,360.5092018136382
2112,-377.94614837919266
2113,-554.6979411424298
2114,-327.8715057606636
2115,1777.6700756967805
2116,5217.847975937972
2117,-608.5175920432072
2118,1183.1202622733192
2119,880.1714605696283
2120,-2464.338707190834
2121,-655.7209176738223
2122,-822.4317886218855
2123,-808.225527904885
2124,-1365.6826194699543
2125,-584.6619735250051
2126,-8335.486582830217
2127,4551.336896010184
2128,-1014.5404493844984
2129,-321.886800946082
2130,-1123.025552378877
2131,-1404.344559917335
2132,1079.7536914445045
2133,-1798.7074896953345
2134,-2145.8553961789735
2135,-1179.1288719818954
2136,-782.3590837813581
2137,5228.55616974064
2138,1486.560454658521
2139,-812.1182472110515
2140,-590.8985602062321
2141,-1170.1391485178115
2142,-662.0677066243649
2143,-371.69372936056186
2144,-396.8875181134504
2145,1880.4699900871165
2146,-774.0361694434242
2147,-2154.9106799212486
2148,-1090.1510718046557
2149,-935.471850564989
2150,450.42056208735295
2151,-1050.6866960301957
2152,-858.8226068889048
2153,2926.576983326286
2154,-2380.317798910467
2155,554.4687203156966
2156,-663.2145353290359
2157,1472.2386291025725
2158,-62911.883493866095
2159,1316.4714476277506
2160,-589.6644876578919
2161,-741.1347425989532
2162,-620.2612393667878
2163,-429.79814552718267
2164,-512.2371527200419
2165,1241.5436967840171
2166,-5078.183095201188
2167,-1576.8743431890064
2168,-1258.1558833594606
2169,-13364.994460271106
2170,-1183.5160886008707
2171,-18312.878296613173
2172,-581.8607923858892
2173,-2479.948380068403
2174,-9504.436241473191
2175,-2331.5616041316803
2176,-569.5487094502943
2177,-437.9991077314247
2178,-367.4416648388525
2179,-607.3054073715905
2180,-954.725861745389
2181,-55653.01567611732
2182,-608.7902348415079
2183,-925.6029451364574
2184,7124.892042442894
2185,-6425.503998926524
2186,1238.471676603532
2187,-655.6525485014566
2188,-364.73741494213823
2189,-442.49030313003146
2190,-1006.3703237046499
2191,-1878.5360310750748
2192,-1843.6947412809327
2193,-436.6948768805936
2194,-604.7449405862762
2195,-440.64297635998315
2196,-904.7012123137026
2197,-473.68323975277013
2198,-6685.727728149191
2199,1461.6651956692303
2200,2877.331569203418
2201,-733.7479557041366
2202,-2071.990572568301
2203,-993.7699430312513
2204,3914.4457659911013
2205,5552.686332529572
2206,-942.0342087436703
2207,-4896.103568470003
2208,-1025.6895212621246
2209,-728.9432363930337
2210,-346.0935271162976
2211,-390.0458326681287
2212,-3944.1169287406174
2213,-601.9405205988423
2214,-478.25799732029503
2215,-763.6014571764935
2216,-3205.945610425651
2217,1249.5204771534934
2218,-13919.635973149574
2219,-7883.8425799829965
2220,-730.1811433516558
2221,835.5130016549751
2222,500.12818199802035
2223,-488.5983714280839
2224,5778.703188163438
2225,-1162.6992994448387
2226,-2178.7773001726973
2227,-394.7250686642453
2228,-463.5347517004083
2229,-532.5474925658152
2230,-661.5811123380498
2231,-232.79220680500794
2232,-244.43657999139214
2233,-304.4642270538027
2234,-349.60225313527366
2235,-398.8658602231445
2236,-2140.900506985082
2237,-545.4212454132099
2238,-624.0864591588135
2239,-387.5571158188995
2240,-921.5002013177619
2241,-625.7206445228164
2242,2314.2351205900745
2243,1854.632590306
2244,-2115.6182337994514
2245,1354.4608496290477
2246,-426.81262041459405
2247,-405.6925008974978
2248,-1635.1516406442695
2249,-577.4033778398955
2250,-202.28517402106746
2251,-271.17509715585146
2252,-487.65451045922345
2253,-346.9219916927643
2254,-511.306219115518
2255,-273.48694618582937
2256,-293.9542850943655
2257,-390.8574886014572
2258,-278.45998708199244
2259,-953.049362514241
2260,2440.6500141317806
2261,1116.7559021024465
2262,614.9764581677031
2263,5003.419929303318
2264,-490.7927395875106
2265,-822.0004817634263
2266,-251.84400585599494
2267,-886.1878128426071
2268,-389.52231069731613
2269,-286.1349649530787
2270,-332.61061802841067
2271,-5714.967383657645
2272,-1096.7721591719562
2273,-2860.738128875915
2274,-993.5591672065339
2275,2499.3478928995964
2276,2477.4052061419297
2277,4284.693221522046
2278,-194553.4339760592
2279,2616.894251479764
2280,660.6835261545316
2281,-965.0908208027165
2282,4074.3387921561634
2283,-592.3773432270862
2284,-495.2484553257488
2285,-13662.565568400023
2286,-2166.453133161931
2287,-445.0892168522942
2288,-836.2702456267073
2289,-2604.6998464933695
2290,-980.4182583487792
2291,-691.1891357204677
2292,-486.8717678306039
2293,-551.6134705460978
2294,-1099.144142334724
2295,4254.6494771624375
2296,1642.0132003511885
2297,-1701.0578166855673
2298,-5146.188099275519
2299,-3212.949833737697
2300,-367.9521823237173
2301,909.1542650841878
2302,-540.7872644438063
2303,-288.71621945483923
2304,-489.86862253852917
2305,-949.8405370751003
2306,-1479.8744021550765
2307,982.1708751300591
2308,-783.1354334397855
2309,-3823.280081752681
2310,-1602.2086717806562
2311,14922.294001816317
2312,1232.7498250446201
2313,2687.294368023006
2314,-1854.3680905179006
2315,1738.453361838957
2316,985.4103265178288
2317,2156.4868354150894
2318,1082.7202572230176
2319,-1387.9866921598218
2320,-1006.0807524904817
2321,1604.1579530898882
2322,-5666.031471019132
2323,-615.2062187385113
2324,12563.60148931279
2325,554.4608581371713
2326,244.2696926729985
2327,1363.5166485208933
2328,-1656.3861220269062
2329,1181.5698313836494
2330,961.6554815403754
2331,882.2015915965253
2332,12787.971110704217
2333,1538.940105308609
2334,1123.3801695049137
2335,14237.241907857622
2336,747.2160333946628
2337,458.3670966040649
2338,-1803.0931257775883
2339,2414.4069134668684
2340,1203.624991390408
2341,629.3068374500882
2342,1589.6439691698104
2343,994.6592645354555
2344,1002.2674612107485
2345,895.4419944657102
2346,621.3274645646301
2347,2387.6271065641727
2348,336.22430615205826
2349,13622.28304147641
2350,-5955.526090583853
2351,-1354.3978057364561
2352,-2290.5094122855294
2353,-560.7533706879929
2354,1698.1803910369345
2355,-3776.0684103637955
2356,396.1699972076639
2357,-1014.7969386077946
2358,6649.500977356371
2359,1704.415544469606
2360,-1000.8218290337621
2361,-1377.7049936313645
2362,16641.865649851035
2363,1600.5925119545448
2364,-2861.872849506847
2365,-2080.5739895707297
2366,-2159.5734618029824
2367,714.5088719692565
2368,2155.6723027684598
2369,1150.1302622455223
2370,-528.7335453232641
2371,-4700.33279345524
2372,1487.369115952556
2373,661.4105125748573
2374,-525.9503735821368
2375,31464.849705271416
2376,1660.2489459415424
2377,1861.106276835602
2378,2275.526718786995
2379,-15874.216997053421
2380,-652.2243886605131
2381,1951.2594789036668
2382,-1418.8752918882205
2383,-825.2841130682162
2384,-7820.299497833728
2385,-668.3274425634224
2386,-372.0582906067715
2387,-372.8284207619028
2388,-1676.4287358702766
2389,-303.80401883796617
2390,-306.6341156482904
2391,-343.17333971452143
2392,-447.79143920968687
2393,-501.9070714915574
2394,-1792.9437702199994
2395,-1101.8248675548305
2396,-509.2898646978254
2397,695.294882107376
2398,299.67749845493233
2399,367.97559083542166
2400,323.4315971622871
2401,886.139758060447
2402,-3232.129503708707
2403,323.22892518009587
2404,5392.00917822315
2405,354.2022432990118
2406,369.64902485939615
2407,289.784998416144
2408,273.0794393974396
2409,1437.393053525229
2410,483.32966669070083
2411,1190.3159970167299
2412,740.9319255239086
2413,-990.6328788717342
2414,3628.4481923687813
2415,1137.528079514688
2416,567.3052448935086
2417,-14859.902213453643
2418,830.7482796449625
2419,24608.741411257717
2420,564.9410434718575
2421,1016.6757077680126
2422,617.5894889663011
2423,2001.0861333999333
2424,850.7768616868725
2425,-871.410550908376
2426,10149.095319409957
2427,2712.676697445692
2428,-1997.2810892083507
2429,1824.2979396441235
2430,927.8590588748351
2431,-9093.648684883092
2432,1295.0705422556728
2433,-675.4757595278151
2434,-1778.802455947549
2435,633.671845037116
2436,1641.2104037615038
2437,-9490.487967279567
2438,-2150.750895037059
2439,529.300622346437
2440,-818.0215633340918
2441,-10687.779071059356
2442,-1198.0307576697674
2443,-32629.743921505888
2444,472.8930083756926
2445,11696.285908630902
2446,-6154.29956815584
2447,-760.9978207901722
2448,-681.9066912215154
2449,-514.455657082167
2450,1750.7930757890178
2451,2750.7052387242115
2452,2066.9561488683266
2453,590.9576948803355
2454,751.6496824556602
2455,686.5746076704488
2456,577.6691463677607
2457,2233.9834001114946
2458,-1120.092855175859
2459,-1167.9226585467193
2460,-1772.4503997076984
2461,1194.7383044997491
2462,595.6045773332856
2463,354.40836672964235
2464,267.08826980540874
2465,4081.296942359674
2466,1104.2797438725925
2467,-4913.897399529261
2468,-2490.957417836949
2469,-404.52600439160153
2470,-576.6126383710092
2471,9039.75594250198
2472,3300.9666561888016
2473,534.0162647315232
2474,430.50141939674455
2475,2066.2412757372626
2476,3122.0853754881105
2477,-4564.765067023132
2478,361.9297911755823
2479,245.0582104785027
2480,-2014.5383359094626
2481,433.6917722241591
