first_gene,second_gene
1738,718
1738,1054
1738,1739
1738,3037
1738,4182
1738,4271
1738,5970
1738,6139
1738,6898
1739,325
1739,718
1739,1738
1739,3037
1739,4456
1739,6898
1744,172
1744,759
1744,873
1744,1112
1744,1156
1744,1399
1744,1673
1744,1828
1744,1833
1744,1881
1744,1952
1744,2247
1744,2287
1744,2591
1744,2829
1744,3251
1744,4228
1744,4372
1744,4376
1744,4846
1744,6040
1744,6372
1744,6375
1746,785
1746,798
1746,918
1746,920
1746,997
1746,1354
1746,1510
1746,1813
1746,1904
1746,1935
1746,2669
1746,2773
1746,2925
1746,3033
1746,3207
1746,3285
1746,3537
1746,3565
1746,3699
1746,4147
1746,4499
1746,4596
1746,4625
1746,4991
1746,5047
1746,5209
1746,5280
1746,5309
1746,5379
1746,5697
1746,5995
1746,6136
1746,6150
1746,6337
1746,6581
1746,6784
1746,7004
1746,7011
1746,7069
1746,7077
1746,7079
1748,1841
1748,2264
1748,5058
1748,6337
1748,6454
1752,2496
1752,2732
1765,18
1765,1221
1765,1948
1765,4651
1765,5057
1765,5996
1765,6730
1765,6857
1765,7095
1773,15
1773,892
1773,1035
1773,2223
1773,3038
1773,4737
1773,5486
1773,5679
1773,5680
1773,5870
1773,5962
1773,6964
1777,240
1777,723
1777,3109
1777,3860
1777,4253
1778,759
1778,1833
1778,2287
1778,3251
1778,4115
1778,4278
1778,4846
1778,4935
1778,6214
1778,6217
1778,6218
1778,6538
1778,6917
1779,871
1779,3282
1779,5250
1781,6136
1783,406
1783,1156
1783,3468
1783,5134
1783,6372
1784,321
1784,508
1784,1824
1784,1955
1784,2830
1784,3181
1784,5127
1785,2340
1789,477
1789,1244
1789,3412
1789,4501
1789,5245
1792,871
1792,2536
1792,2591
1792,3162
1792,5051
1792,6199
1792,6200
1792,6264
1792,6658
1795,2996
1795,4408
1795,5951
1795,5953
1795,6176
1795,7126
1797,613
1797,629
1797,1156
1797,1867
1797,2257
1797,5975
1797,6223
1797,6795
1797,6801
1797,6804
1800,209
1800,3404
1800,4721
1800,5147
1800,6473
1801,42
1801,45
1801,214
1801,342
1801,769
1801,882
1801,2094
1801,3343
1801,3970
1801,4141
1801,4513
1801,4935
1801,6057
1801,6327
1801,6573
1801,7034
1801,7035
1801,7100
1803,167
1803,240
1803,531
1803,648
1803,672
1803,832
1803,992
1803,1129
1803,1134
1803,1583
1803,1995
1803,2323
1803,2440
1803,2474
1803,2679
1803,2720
1803,2802
1803,2908
1803,2946
1803,2955
1803,3078
1803,3335
1803,3451
1803,4127
1803,4135
1803,4162
1803,4170
1803,4184
1803,4290
1803,4345
1803,4531
1803,4722
1803,4723
1803,5095
1803,5360
1803,5989
1803,5993
1803,6597
1803,6984
1809,525
1809,853
1809,1093
1809,1331
1809,1333
1809,1643
1809,2887
1809,3141
1809,3516
1809,4691
1809,4728
1809,4773
1809,6635
1809,6766
1809,7025
1811,903
1811,2290
1811,4438
1811,7036
1813,19
1813,20
1813,24
1813,32
1813,33
1813,806
1813,872
1813,906
1813,1194
1813,1195
1813,1354
1813,1389
1813,1737
1813,1746
1813,1818
1813,1935
1813,2262
1813,2769
1813,2770
1813,2771
1813,2773
1813,2774
1813,2775
1813,3033
1813,3034
1813,3036
1813,3207
1813,4064
1813,4065
1813,4147
1813,4426
1813,4476
1813,4499
1813,4596
1813,4614
1813,4625
1813,4655
1813,5032
1813,5047
1813,5171
1813,5172
1813,5201
1813,5209
1813,5252
1813,5280
1813,5534
1813,5618
1813,5697
1813,5894
1813,5898
1813,6150
1813,6330
1813,6337
1813,6702
1813,6714
1813,6715
1813,6784
1813,7004
1813,7069
1813,7077
1813,7079
1813,7124
1817,240
1817,877
1817,1444
1817,1452
1817,1896
1817,2184
1817,2347
1817,2668
1817,3055
1817,3136
1817,3181
1817,3772
1817,4201
1818,1354
1818,1813
1818,2770
1818,2774
1818,3699
1818,4064
1818,5047
1818,5534
1818,6784
1818,7069
1820,990
1820,999
1820,3243
1820,3507
1820,5000
1821,405
1821,992
1821,1015
1821,2165
1821,4802
1821,5105
1821,5244
1822,648
1822,1015
1822,1229
1822,1955
1822,1995
1822,2911
1822,3181
1822,3952
1822,4329
1822,4545
1822,4723
1823,4061
1823,6351
1824,374
1824,503
1824,508
1824,797
1824,992
1824,1129
1824,1372
1824,1784
1824,1995
1824,2720
1824,2803
1824,2830
1824,2946
1824,3181
1824,4502
1824,4694
1824,4723
1825,402
1825,1129
1825,2385
1825,3560
1825,4127
1825,4290
1825,4722
1825,5471
1825,6597
1826,170
1826,228
1826,437
1826,440
1826,485
1826,607
1826,877
1826,1080
1826,1124
1826,1618
1826,1896
1826,1905
1826,2034
1826,2347
1826,2382
1826,3013
1826,3039
1826,3055
1826,3136
1826,3382
1826,3620
1826,3777
1826,4166
1826,4229
1826,4388
1826,4437
1826,4462
1826,4511
1826,4534
1826,4763
1826,4796
1826,5184
1826,5253
1826,5313
1826,5703
1826,6346
1826,6514
1826,6853
1828,172
1828,759
1828,1112
1828,1724
1828,1744
1828,1952
1828,2120
1828,2249
1828,2287
1828,2362
1828,3251
1828,4228
1828,4372
1828,4747
1828,4931
1828,5832
1828,6040
1828,6965
1832,118
1832,2275
1832,4608
1833,234
1833,349
1833,460
1833,705
1833,759
1833,873
1833,1259
1833,1724
1833,1744
1833,1778
1833,1881
1833,1952
1833,2120
1833,2127
1833,2136
1833,2140
1833,2287
1833,2545
1833,2738
1833,2829
1833,3022
1833,3251
1833,3432
1833,4106
1833,4136
1833,4228
1833,4365
1833,4372
1833,4376
1833,4846
1833,4893
1833,6040
1833,6372
1833,6375
1833,6587
1833,6917
1834,873
1835,3831
1835,5881
1836,607
1836,1244
1836,1305
1836,1620
1836,2195
1836,2427
1836,3118
1836,5300
1836,5313
1836,6572
1838,1027
1838,1216
1838,1240
1838,3335
1838,5500
1841,1748
1841,6337
1841,7123
1848,166
1848,311
1848,1342
1848,2238
1848,2391
1848,2570
1848,2584
1848,3086
1848,3885
1848,4869
1848,5088
1848,5120
1848,5406
1848,5889
1848,6104
1848,6794
1848,7126
1852,1382
1852,5037
1859,971
1859,1429
1859,4417
1859,5408
1862,2014
1862,4148
1866,530
1866,6426
1867,1797
1867,4255
1867,4425
1867,5140
1867,6933
1868,875
1868,3188
1870,367
1870,798
1870,853
1870,973
1870,990
1870,1070
1870,1333
1870,3141
1870,3364
1870,5565
1870,6106
1870,6425
1870,6485
1870,6560
1870,6635
1870,6766
1879,6733
1881,629
1881,759
1881,873
1881,921
1881,1156
1881,1673
1881,1744
1881,1833
1881,1952
1881,2019
1881,2120
1881,2127
1881,2249
1881,2287
1881,2829
1881,3251
1881,4081
1881,4365
1881,4372
1881,4893
1881,5134
1881,5975
1881,6040
1881,6184
1881,6372
1881,6375
1881,6377
1881,6795
1881,6801
1881,6804
1881,6917
1882,2591
1882,3146
1882,4548
1882,6199
1882,6200
1892,975
1892,2005
1892,3331
1892,3543
1892,4049
1892,4054
1892,4155
1892,4749
1892,5965
1892,6179
1892,6227
1892,6574
1892,6695
1896,64
1896,91
1896,170
1896,199
1896,228
1896,287
1896,437
1896,440
1896,503
1896,508
1896,537
1896,877
1896,1080
1896,1124
1896,1444
1896,1447
1896,1551
1896,1618
1896,1620
1896,1817
1896,1826
1896,1905
1896,2083
1896,2347
1896,2382
1896,2556
1896,2668
1896,2803
1896,3013
1896,3039
1896,3055
1896,3062
1896,3136
1896,3181
1896,3506
1896,3860
1896,4086
1896,4166
1896,4229
1896,4327
1896,4329
1896,4367
1896,4388
1896,4462
1896,4534
1896,4545
1896,4763
1896,4974
1896,5253
1896,5262
1896,5568
1896,5599
1896,5703
1896,6280
1896,6346
1896,6853
1899,324
1899,2742
1899,4762
1901,757
1901,1158
1901,1684
1901,2214
1901,2334
1901,2360
1901,2384
1901,2641
1901,3107
1901,3903
1901,4679
1901,4711
1901,4818
1901,5145
1901,5170
1901,5584
1901,5687
1901,6224
1901,6256
1901,6853
1901,6872
1901,6921
1901,6972
1902,1620
1902,2347
1902,3055
1902,3136
1902,3506
1902,4480
1902,4534
1902,4545
1902,4581
1902,4974
1904,1746
1904,4625
1905,64
1905,170
1905,199
1905,228
1905,305
1905,440
1905,497
1905,584
1905,607
1905,716
1905,877
1905,1077
1905,1080
1905,1124
1905,1244
1905,1398
1905,1603
1905,1618
1905,1620
1905,1826
1905,1896
1905,2083
1905,2183
1905,2347
1905,2427
1905,2625
1905,3055
1905,3118
1905,3136
1905,3354
1905,3382
1905,3506
1905,3610
1905,3620
1905,3664
1905,3721
1905,3783
1905,4176
1905,4388
1905,4471
1905,4534
1905,4843
1905,4974
1905,5248
1905,5300
1905,5568
1905,5599
1905,6572
1905,6622
1905,6853
1905,6921
1907,838
1907,1007
1907,2642
1907,6454
1907,7011
1908,1684
1908,2438
1908,2440
1908,4972
1910,5953
1912,1158
1912,4166
1912,6280
1916,181
1916,2484
1916,2955
1916,3354
1916,3485
1919,4081
1920,1054
1920,1380
1920,2253
1920,2347
1920,2908
1920,4241
1920,4534
1920,4607
1920,5417
1920,5641
1925,2591
1925,4148
1925,5807
1925,6199
1925,6200
1925,6278
1925,6307
1926,5129
1927,274
1927,531
1927,3013
1927,4152
1927,4534
1927,5253
1927,5500
1927,5624
1927,5771
1927,6853
1928,910
1928,2742
1928,3051
1928,3516
1928,3909
1932,4585
1933,64
1933,162
1933,199
1933,227
1933,581
1933,1571
1933,2385
1933,2625
1933,2712
1933,2911
1933,2946
1933,3039
1933,3181
1933,3354
1933,3415
1933,4029
1933,4329
1933,4519
1933,4545
1933,4722
1933,4723
1933,4802
1933,5168
1933,5253
1935,1746
1935,1813
1935,2773
1935,4596
1935,5280
1935,6150
1935,7069
1936,906
1936,2774
1936,7069
1938,3299
1940,5948
1940,6301
1940,6794
1944,1091
1944,2109
1944,2829
1944,3122
1944,4372
1945,675
1945,5313
1948,1221
1948,1765
1951,3181
1952,234
1952,406
1952,629
1952,759
1952,770
1952,873
1952,921
1952,1091
1952,1092
1952,1156
1952,1673
1952,1744
1952,1828
1952,1833
1952,1881
1952,2042
1952,2109
1952,2115
1952,2136
1952,2140
1952,2247
1952,2249
1952,2287
1952,2322
1952,2341
1952,2713
1952,2829
1952,3251
1952,3630
1952,4081
1952,4090
1952,4130
1952,4195
1952,4365
1952,4372
1952,4376
1952,4779
1952,4846
1952,5134
1952,5975
1952,6040
1952,6184
1952,6223
1952,6375
1952,6377
1952,6587
1952,6795
1952,6801
1952,6804
1952,6917
1952,6965
1954,228
1954,584
1954,607
1954,696
1954,716
1954,1134
1954,1305
1954,1447
1954,1618
1954,2083
1954,2347
1954,2427
1954,2908
1954,3055
1954,3506
1954,3783
1954,4176
1954,4388
1954,4471
1954,4534
1954,5300
1954,5568
1954,6572
1954,6622
1955,170
1955,205
1955,321
1955,1118
1955,1256
1955,1784
1955,1822
1955,2556
1955,3062
1955,3181
1955,3370
1955,4168
1955,4545
1955,4985
1955,5127
1955,5672
1955,6022
1955,6280
1958,434
1958,670
1958,5190
1961,3938
1971,525
1971,1221
1971,2742
1971,2801
1971,3516
1971,5996
1971,6581
1971,6635
1971,6753
1975,477
1975,1368
1975,1724
1977,2830
1977,2941
1987,798
1987,930
1987,2695
1987,3932
1987,4979
1989,2363
1995,167
1995,170
1995,194
1995,199
1995,291
1995,384
1995,503
1995,508
1995,648
1995,815
1995,832
1995,992
1995,1118
1995,1542
1995,1803
1995,1822
1995,1824
1995,2382
1995,2385
1995,2556
1995,2803
1995,3335
1995,3370
1995,3415
1995,3768
1995,4029
1995,4127
1995,4162
1995,4170
1995,4184
1995,4502
1995,4531
1995,4545
1995,4694
1995,4722
1995,4723
1995,4913
1995,5060
1995,6280
1995,6515
1997,143
1997,169
1997,497
1997,2253
1997,3358
1998,442
1998,2977
2001,162
2001,167
2001,227
2001,322
2001,639
2001,2418
2001,2720
2001,2802
2001,3415
2001,4127
2001,4129
2001,4329
2001,4349
2001,5707
2001,5939
2001,6376
2001,6471
2001,6955
2005,1892
2005,4049
2005,4054
2005,6509
2008,4081
2009,757
2009,2214
2009,2334
2009,2994
2009,3107
2009,3220
2009,3561
2009,4514
2009,4679
2009,4924
2009,5170
2009,5687
2009,6224
2013,757
2013,1009
2013,1077
2013,1287
2013,2334
2013,2353
2013,2360
2013,2496
2013,2641
2013,2732
2013,3238
2013,3385
2013,3687
2013,3777
2013,4004
2013,4168
2013,4229
2013,4317
2013,4462
2013,4581
2013,4679
2013,4766
2013,5299
2013,5599
2013,6224
2013,6572
2013,6724
2013,6853
2014,1862
2014,2127
2016,4958
2017,4634
2019,311
2019,1881
2019,2393
2019,3251
2019,5406
2019,6214
2019,6372
2019,6560
2019,6845
2025,647
2025,798
2025,834
2025,920
2025,990
2025,1358
2025,1510
2025,1658
2025,2264
2025,2303
2025,2324
2025,2329
2025,2508
2025,2951
2025,3657
2025,3666
2025,4737
2025,4738
2025,4991
2025,6150
2025,6337
2025,6454
2025,6865
2025,7009
2025,7011
2031,798
2031,990
2031,2887
2031,4869
2032,360
2032,4168
2032,4676
2034,154
2034,485
2034,1826
2034,2130
2034,3442
2034,3860
2042,759
2042,921
2042,1673
2042,1952
2042,2591
2042,3004
2042,4779
2042,5975
2042,6404
2042,6804
2043,1219
2045,697
2045,1393
2045,6264
2047,175
2051,5686
2052,2771
2052,5171
2055,2274
2055,2591
2055,3668
2057,1393
2057,1432
2057,2447
2057,3235
2057,5694
2057,6505
2057,6658
2060,4049
2060,6235
2061,1342
2062,258
2062,1724
2062,2287
2062,4106
2062,4372
2062,4846
2062,4935
2062,6040
2062,6421
2064,1682
2065,273
2065,1354
2065,2770
2065,2774
2065,3033
2065,3699
2065,4064
2065,4625
2065,5047
2065,5160
2065,5171
2065,5280
2065,6702
2065,6784
2065,7069
2065,7077
2067,647
2067,1358
2067,4991
2067,6659
2067,7011
2072,3551
2072,6581
2076,1394
2076,2214
2077,166
2077,1280
2077,1709
2077,2584
2077,2996
2077,4058
2077,4408
2077,5224
2077,5949
2077,5951
2077,5953
2077,5999
2077,6103
2077,6176
2077,6301
2077,6335
2077,6765
2077,6882
2077,7126
2083,64
2083,199
2083,228
2083,558
2083,584
2083,589
2083,634
2083,1134
2083,1305
2083,1447
2083,1896
2083,1905
2083,1954
2083,2347
2083,2440
2083,2854
2083,2908
2083,3354
2083,3415
2083,3506
2083,3560
2083,3610
2083,3659
2083,3721
2083,3783
2083,3974
2083,4471
2083,4500
2083,4534
2083,4581
2083,4974
2083,5188
2083,5568
2083,5822
2083,6093
2083,6622
2088,2090
2088,4301
2088,6864
2088,6943
2088,7071
2090,2088
2090,2597
2090,4301
2090,5215
2090,6864
2090,7071
2090,7093
2092,1288
2093,531
2093,723
2093,3013
2093,3037
2093,4534
2094,1801
2097,5664
2099,370
2099,1709
2099,1732
2099,6176
2100,1278
2100,5477
2109,1156
2109,1673
2109,1944
2109,1952
2109,2235
2109,2322
2109,2829
2109,4130
2109,5134
2109,5241
2109,6377
2110,1248
2110,1290
2110,2140
2110,4106
2110,4228
2110,4376
2110,4846
2110,5279
2110,6040
2112,668
2113,558
2113,584
2113,1648
2113,2484
2113,2955
2113,3335
2113,3506
2113,3687
2113,6887
2114,4011
2114,4467
2115,466
2115,1952
2115,2136
2115,2249
2115,2322
2115,4130
2115,5134
2119,3777
2119,5388
2119,6622
2120,87
2120,759
2120,1597
2120,1724
2120,1828
2120,1833
2120,1881
2120,2127
2120,2249
2120,2287
2120,3251
2120,4372
2120,4893
2120,5008
2120,6372
2120,6375
2120,6560
2120,6801
2120,6804
2122,4372
2124,3136
2124,3335
2124,3938
2124,3983
2124,4329
2124,4545
2124,4722
2127,759
2127,1132
2127,1833
2127,1881
2127,2014
2127,2120
2127,2287
2127,2401
2127,3251
2127,6372
2129,1196
2129,1276
2129,4290
2130,154
2130,219
2130,1153
2130,2034
2130,3109
2130,3860
2130,4152
2130,5253
2130,5624
2130,5667
2130,6288
2130,6544
2130,6725
2131,1345
2131,2281
2131,4864
2131,5797
2133,5120
2133,7126
2136,234
2136,289
2136,406
2136,759
2136,1092
2136,1156
2136,1543
2136,1724
2136,1833
2136,1952
2136,2115
2136,2257
2136,2287
2136,2322
2136,2829
2136,3630
2136,4048
2136,4130
2136,4372
2136,5134
2136,5241
2136,5832
2136,5975
2136,6377
2136,6521
2136,6587
2139,5694
2140,234
2140,759
2140,1259
2140,1290
2140,1833
2140,1952
2140,2110
2140,2287
2140,2362
2140,3251
2140,4106
2140,4195
2140,4228
2140,4365
2140,4372
2140,4376
2140,4846
2140,5279
2140,5283
2140,5832
2140,6040
2140,6965
2146,1033
2146,3364
2146,3835
2153,5048
2155,1063
2155,2379
2155,5638
2165,167
2165,168
2165,194
2165,507
2165,672
2165,992
2165,1129
2165,1382
2165,1489
2165,1821
2165,2255
2165,2474
2165,2484
2165,2946
2165,2955
2165,3145
2165,3354
2165,3867
2165,4000
2165,4127
2165,4290
2165,4519
2165,4531
2165,4694
2165,4722
2165,5331
2165,5983
2165,6515
2165,6595
2165,6597
2170,4879
2171,6733
2171,7105
2176,4763
2176,5253
2178,4184
2183,228
2183,305
2183,584
2183,1080
2183,1380
2183,1905
2183,2496
2183,3136
2183,3506
2183,4471
2183,4534
2183,4739
2183,5300
2183,5599
2184,170
2184,232
2184,240
2184,374
2184,384
2184,508
2184,797
2184,832
2184,877
2184,1452
2184,1720
2184,1817
2184,2803
2184,2847
2184,3181
2184,3806
2184,4086
2184,4162
2184,4201
2184,4545
2184,5095
2185,1248
2185,2536
2185,2591
2185,3162
2185,5051
2185,5536
2185,6199
2185,6200
2185,6345
2195,228
2195,518
2195,584
2195,752
2195,1009
2195,1244
2195,1618
2195,1836
2195,2427
2195,3031
2195,3055
2195,3118
2195,3659
2195,4176
2195,4471
2195,4581
2195,4676
2195,5300
2195,5313
2195,5568
2195,6346
2195,6572
2198,549
2198,570
2198,743
2198,1278
2198,2520
2198,2993
2198,3627
2198,4629
2198,5477
2198,5661
2200,992
2200,2946
2204,3689
2204,5820
2204,6668
2210,170
2210,437
2210,477
2210,1444
2210,1551
2210,1618
2210,2958
2210,3055
2210,3062
2210,3560
2210,3659
2210,4974
2210,5300
2210,5568
2213,404
2214,411
2214,757
2214,1158
2214,1219
2214,1901
2214,2009
2214,2076
2214,2334
2214,2641
2214,2994
2214,3107
2214,4007
2214,4016
2214,4041
2214,4317
2214,4679
2214,5170
2214,5299
2214,5687
2214,6224
2214,6322
2214,6496
2214,6918
2214,7048
2216,405
2216,2492
2223,1773
2229,363
2229,419
2229,570
2229,1382
2229,2268
2229,3404
2229,3942
2230,2996
2231,5898
2232,3037
2232,3311
2233,2520
2235,2109
2235,4130
2236,2289
2238,1848
2238,3885
2241,2591
2241,5941
2241,6126
2241,6199
2242,2778
2246,798
2246,835
2246,1110
2246,4096
2246,5589
2247,873
2247,1112
2247,1744
2247,1952
2247,3360
2247,4248
2247,4370
2247,4747
2247,6965
2248,3270
2249,234
2249,759
2249,1156
2249,1828
2249,1881
2249,1952
2249,2115
2249,2120
2249,2713
2249,2829
2249,2956
2249,3251
2249,3486
2249,4130
2249,4372
2249,6184
2249,6375
2249,6377
2249,6965
2252,2807
2252,4040
2252,4636
2252,5021
2252,6046
2252,6428
2253,1920
2253,1997
2253,5417
2255,181
2255,194
2255,402
2255,538
2255,634
2255,992
2255,1196
2255,1489
2255,1648
2255,2165
2255,2474
2255,2955
2255,3335
2255,3358
2255,3415
2255,3506
2255,3697
2255,3768
2255,3783
2255,3974
2255,4127
2255,4290
2255,4519
2255,4531
2255,4978
2255,5938
2255,5939
2255,6515
2255,6595
2255,6597
2256,613
2256,2257
2256,4418
2256,4425
2257,289
2257,406
2257,613
2257,759
2257,1092
2257,1156
2257,1797
2257,2136
2257,2256
2257,4130
2257,4418
2257,5134
2257,5975
2257,6223
2257,6377
2257,6917
2262,24
2262,1813
2264,798
2264,1748
2264,2025
2264,3557
2264,6454
2268,209
2268,2229
2268,2815
2268,3318
2274,2055
2275,148
2275,283
2275,1380
2275,1832
2275,2347
2275,2440
2275,2625
2275,2908
2275,3136
2275,3335
2275,3354
2275,3506
2275,3560
2275,3687
2275,3721
2275,3783
2275,3931
2275,4290
2275,4327
2275,4471
2275,5230
2275,5360
2275,5599
2275,5707
2275,6020
2275,6160
2275,6515
2275,6893
2281,2131
2286,5080
2287,234
2287,759
2287,873
2287,921
2287,1156
2287,1259
2287,1673
2287,1724
2287,1744
2287,1778
2287,1828
2287,1833
2287,1881
2287,1952
2287,2062
2287,2120
2287,2127
2287,2136
2287,2140
2287,2362
2287,2401
2287,2545
2287,2591
2287,2829
2287,3162
2287,3251
2287,3257
2287,4081
2287,4090
2287,4106
2287,4195
2287,4228
2287,4278
2287,4365
2287,4372
2287,4376
2287,4846
2287,5832
2287,5975
2287,6040
2287,6217
2287,6218
2287,6375
2287,6377
2287,6917
2289,2236
2290,42
2290,45
2290,214
2290,342
2290,882
2290,903
2290,1811
2290,2363
2290,3851
2290,3970
2290,4141
2290,4438
2290,4513
2290,5997
2290,7036
2297,806
2297,997
2297,1354
2297,3666
2297,5486
2297,6136
2297,7011
2298,989
2299,4290
2299,5360
2303,798
2303,2025
2303,2642
2303,6454
2304,2323
2304,2484
2304,2946
2304,3335
2304,3354
2304,3520
2304,4127
2304,4531
2304,4653
2304,4722
2304,6232
2304,6515
2304,7073
2305,227
2305,3692
2305,5408
2307,385
2308,437
2308,877
2308,1080
2308,3136
2308,3482
2308,3620
2308,4447
2314,6221
2318,639
2318,2908
2318,4152
2318,4723
2318,5253
2318,6376
2322,466
2322,1022
2322,1952
2322,2109
2322,2115
2322,2136
2322,2829
2322,3546
2322,4130
2322,5134
2322,5241
2322,5736
2323,402
2323,1648
2323,1803
2323,2304
2323,2474
2323,2484
2323,2908
2323,2955
2323,3335
2323,3354
2323,3768
2323,3974
2323,4127
2323,4290
2323,4531
2323,6515
2324,1110
2324,2025
2324,3666
2324,4096
2324,5009
2324,6337
2324,6454
2324,6688
2324,7011
2324,7111
2329,377
2329,380
2329,798
2329,834
2329,861
2329,910
2329,930
2329,990
2329,997
2329,1083
2329,1358
2329,1396
2329,1658
2329,2025
2329,2509
2329,2601
2329,2706
2329,2844
2329,2848
2329,2888
2329,3363
2329,3364
2329,3537
2329,3579
2329,3657
2329,3666
2329,3909
2329,4024
2329,4096
2329,4131
2329,4438
2329,4439
2329,4636
2329,4691
2329,4737
2329,4866
2329,4887
2329,4979
2329,4991
2329,5033
2329,5384
2329,5486
2329,5645
2329,5810
2329,5871
2329,5995
2329,6136
2329,6150
2329,6337
2329,6425
2329,6635
2329,6833
2329,6835
2329,6964
2329,7011
2329,7124
2334,670
2334,757
2334,1077
2334,1158
2334,1219
2334,1684
2334,1901
2334,2009
2334,2013
2334,2214
2334,2353
2334,2360
2334,2496
2334,2641
2334,3107
2334,3280
2334,3903
2334,3983
2334,4007
2334,4317
2334,4437
2334,4462
2334,4643
2334,4679
2334,4924
2334,5061
2334,5170
2334,5299
2334,5500
2334,5687
2334,6039
2334,6224
2334,6236
2334,6496
2334,6572
2334,6724
2334,6853
2334,6918
2334,6972
2334,7017
2340,1785
2341,1092
2341,1952
2341,2829
2341,4130
2344,4058
2344,4594
2344,5224
2344,5227
2344,5951
2344,6765
2344,6882
2347,64
2347,91
2347,148
2347,170
2347,199
2347,228
2347,240
2347,283
2347,287
2347,378
2347,437
2347,503
2347,531
2347,537
2347,584
2347,607
2347,696
2347,716
2347,877
2347,1054
2347,1077
2347,1080
2347,1134
2347,1244
2347,1305
2347,1380
2347,1447
2347,1571
2347,1603
2347,1604
2347,1618
2347,1620
2347,1817
2347,1826
2347,1896
2347,1902
2347,1905
2347,1920
2347,1954
2347,2083
2347,2275
2347,2382
2347,2427
2347,2625
2347,2668
2347,2908
2347,3013
2347,3039
2347,3055
2347,3062
2347,3118
2347,3136
2347,3354
2347,3382
2347,3460
2347,3506
2347,3560
2347,3610
2347,3687
2347,3721
2347,3772
2347,3777
2347,3783
2347,3887
2347,3931
2347,4086
2347,4166
2347,4176
2347,4229
2347,4327
2347,4329
2347,4367
2347,4388
2347,4405
2347,4471
2347,4534
2347,4545
2347,4581
2347,4763
2347,4974
2347,5188
2347,5253
2347,5300
2347,5327
2347,5417
2347,5500
2347,5568
2347,5599
2347,5771
2347,6020
2347,6280
2347,6346
2347,6470
2347,6572
2347,6622
2347,6853
2347,6893
2353,331
2353,803
2353,1238
2353,1276
2353,1684
2353,2013
2353,2334
2353,2496
2353,3983
2353,4210
2353,4327
2353,4679
2353,5086
2353,5230
2353,5551
2353,6256
2353,6280
2353,6471
2353,6701
2353,6853
2354,6581
2355,6372
2360,757
2360,1158
2360,1901
2360,2013
2360,2334
2360,2438
2360,4818
2360,5145
2360,5170
2360,5299
2360,5687
2360,6224
2360,6256
2360,6724
2362,234
2362,1112
2362,1290
2362,1368
2362,1724
2362,1828
2362,2140
2362,2287
2362,2545
2362,4106
2362,4195
2362,4228
2362,4365
2362,4376
2362,4747
2362,4846
2362,4931
2362,5279
2362,6040
2362,6178
2362,6492
2363,42
2363,45
2363,882
2363,1540
2363,1989
2363,2290
2363,4513
2366,762
2366,1070
2366,2613
2366,2733
2366,3775
2366,6710
2370,1024
2370,3607
2371,3292
2371,3703
2372,346
2372,798
2372,990
2372,997
2372,1396
2372,3666
2372,3913
2379,1063
2379,2155
2380,4152
2382,170
2382,199
2382,437
2382,508
2382,1080
2382,1134
2382,1583
2382,1620
2382,1639
2382,1826
2382,1896
2382,1995
2382,2347
2382,2668
2382,2783
2382,3031
2382,3181
2382,3560
2382,4086
2382,4184
2382,4201
2382,4534
2382,4545
2382,4566
2382,4723
2382,4795
2382,5989
2384,1901
2385,283
2385,1825
2385,1933
2385,1995
2385,2625
2385,4086
2385,4127
2385,4545
2385,4722
2385,5707
2389,3141
2389,6900
2391,1170
2391,1848
2391,2584
2391,3086
2391,4173
2391,4408
2391,5120
2391,5898
2391,5949
2391,5953
2391,6794
2391,7126
2393,2019
2393,3251
2401,759
2401,1132
2401,2127
2401,2287
2401,4278
2401,5462
2401,6004
2401,6217
2401,6218
2401,6917
2401,6920
2403,636
2403,1355
2405,1475
2407,803
2407,2571
2411,1648
2417,2810
2417,2977
2417,3141
2417,3363
2417,3516
2417,4691
2417,5064
2417,5096
2417,5871
2417,6581
2417,6766
2418,162
2418,2001
2418,3039
2420,5923
2421,757
2421,2641
2421,4643
2421,4679
2423,6425
2425,349
2425,798
2425,834
2425,897
2425,2807
2425,3291
2425,4119
2425,4342
2425,4869
2425,6337
2425,6454
2425,6560
2425,6635
2426,798
2426,4096
2426,5033
2426,6454
2427,148
2427,228
2427,584
2427,607
2427,716
2427,1077
2427,1134
2427,1244
2427,1447
2427,1603
2427,1618
2427,1836
2427,1905
2427,1954
2427,2195
2427,2347
2427,2496
2427,2667
2427,3055
2427,3118
2427,3506
2427,3687
2427,3772
2427,4176
2427,4229
2427,4388
2427,4471
2427,5188
2427,5300
2427,5327
2427,5568
2427,5599
2427,6572
2434,4749
2436,5096
2438,411
2438,757
2438,1158
2438,1684
2438,1908
2438,2360
2438,2641
2438,3358
2438,3474
2438,3687
2438,4003
2438,4679
2438,4972
2438,5170
2438,6853
2440,1648
2440,1684
2440,1699
2440,1803
2440,1908
2440,2083
2440,2275
2440,2474
2440,2625
2440,2640
2440,2832
2440,2908
2440,2955
2440,3335
2440,3354
2440,3358
2440,3415
2440,3506
2440,3560
2440,3721
2440,3783
2440,3931
2440,4029
2440,4193
2440,4290
2440,4327
2440,4608
2440,4913
2440,5230
2440,5360
2440,5771
2440,5822
2440,6160
2440,6515
2440,6760
2440,6893
2443,5832
2447,1308
2447,2057
2451,331
2451,1276
2452,6786
2454,684
2454,2908
2454,3783
2454,4471
2454,5913
2461,1295
2461,1499
2474,167
2474,194
2474,201
