Gene,Coefficient_of_Variation
1302,57.88579131113401
1303,444.67538049828653
1304,-64.42416199983832
1305,-146.50747546668882
1306,-36.2963380504314
1307,-73.1994344940662
1308,1036.5672628287587
1309,35.63371784399023
1310,736.2282165977679
1311,52.216003473368566
1312,-56.196619676323365
1313,-10.960923730869407
1314,69.80925949492361
1315,36.52557536873679
1316,739.3954056029362
1317,30.598014773953388
1318,18.459888342493326
1319,53.31721902488362
1320,40.73697413679988
1321,-737.1031525743211
1322,-17.43933448716396
1323,27.32417101466112
1324,-69.9702839028612
1325,-29.434939857916365
1326,-273.2359236304275
1327,-36.18261547412633
1328,58.7177808485358
1329,554.8753020487037
1330,63.36320864743558
1331,8.827133503614004
1332,-167.8234708388734
1333,25.547447033692933
1334,-122.71650522962602
1335,-67.88666399451651
1336,1582.6585447631385
1337,-71.01761373830435
1338,-61.85697001169464
1339,63.668688923587524
1340,-7.852282806110889
1341,-50.53559192611489
1342,18.40842579656578
1343,90.86775518813353
1344,1720.544043099024
1345,37.099988720722976
1346,41.90947764110566
1347,-872.2015970448869
1348,-153.0992409550295
1349,-629.0359696956965
1350,-581.3704413651946
1351,9.818902850844005
1352,-22.098175650670434
1353,234.34695217008664
1354,1017.3075588926546
1355,-152.99419150477553
1356,18.315147041582055
1357,23.87752852237248
1358,10.868074414433122
1359,-96.83046740787256
1360,-22.744214376873384
1361,24.348705819525073
1362,101.6646754513846
1363,201.09355429737514
1364,95.13037927357935
1365,-31.92298301482778
1366,96.6065203068798
1367,-1120.6276509331365
1368,15.265808616043852
1369,4.606079807997508
1370,-72.18920271854266
1371,15.486122777795606
1372,58.22828159858011
1373,-408.2405277256719
1374,-40.23452903607797
1375,20.64609658032571
1376,-166.15549631533653
1377,287.39026006279033
1378,-381.8589977898107
1379,22.095677985524866
1380,26.59455268585426
1381,18.07039283264286
1382,-443.1545913497506
1383,-58.85568087842766
1384,-79.22522467648659
1385,-98.04160761853841
1386,15.728816187277218
1387,-75.8727588966084
1388,35.44836832143805
1389,7182.970100960822
1390,-81.1060819490411
1391,-105.02190535022974
1392,-456.4712589580146
1393,16.366272940275294
1394,163.16511686441862
1395,-32.72336073937267
1396,40.98346599183381
1397,-46.15254022238355
1398,47.20240542716648
1399,48.83521142511662
1400,-36.754386519599464
1401,-61.76826737572709
1402,10.640933647108316
1403,-1482.1662756354638
1404,-31.14466263824613
1405,134.8393822883362
1406,20.66476744690558
1407,72.27610025384602
1408,-41.56008423281068
1409,-44.664646908864405
1410,-153.12057208169247
1411,-25.935653333167398
1412,-297.2782130759972
1413,-21.88382505033701
1414,-52.95730619394759
1415,-50.748319812065226
1416,25.2211707333874
1417,-22.30093276063512
1418,60.935904160956134
1419,35.87889229153547
1420,4.043266752846426
1421,63.18474657077221
1422,53.57277215632285
1423,-627.3211256030978
1424,-144.45994187857508
1425,-53.96567303151767
1426,274.33463303821935
1427,-114.8089746017348
1428,71.06149456095345
1429,52.08804533249165
1430,-12.578576718866813
1431,-77.99407058515837
1432,7.439869503035801
1433,672.5064707774803
1434,-52.33734056115284
1435,182.8482708286012
1436,-51.10844871464643
1437,-19.633894173578774
1438,-48.394238953254316
1439,-37.57518639697802
1440,369.70358720265034
1441,-222.94534663393887
1442,-41.81841989213842
1443,-190.98887283591873
1444,38.60892077869559
1445,40.75800568998234
1446,29.09638876258501
1447,29.52427420602942
1448,-168.97487548281782
1449,-401.42095492188076
1450,300.652016634547
1451,272.80084642497184
1452,82.53131980212125
1453,-14.102407181988323
1454,39.55203894016381
1455,35.40155183263037
1456,-20.341055200254814
1457,-80.72263742790743
1458,-67.41647896766219
1459,-27.99176715547312
1460,-32.444997090065144
1461,44.741156650604864
1462,21.955748913010925
1463,-67.98024884518928
1464,-95.7215948356627
1465,22059.40876433174
1466,-33.77843469195492
1467,-43.45225216217217
1468,-310.35722619738146
1469,-1058.1354110112302
1470,-118.97068268453876
1471,181.46934935639996
1472,22.54782551951055
1473,-4116.97746598522
1474,-15.987096665218894
1475,-24.50384233408992
1476,-17.270570282615367
1477,-136.88314701553205
1478,178.93015064999992
1479,22.81869501431068
1480,297.70605953346075
1481,355.6886691513337
1482,64.84391137375769
1483,61.65518215410949
1484,-36.29348818327725
1485,-65.29547537804494
1486,-266.01092009403516
1487,-445.26670853965476
1488,-68.4838881801261
1489,39.904426567319504
1490,-506.6604413856484
1491,1077.6580418964927
1492,-26.771176845320415
1493,160.00553545925712
1494,-16.690820202646332
1495,203.21358171048445
1496,272.16102834719834
1497,-66.09057892697399
1498,289.5427799394049
1499,32.398055514892995
1500,-53.716027288571325
1501,-156.8155401683667
1502,-254.4365967525698
1503,-81.61265130482145
1504,-143.15328553215755
1505,-38.734713056180205
1506,-7.9488351307251515
1507,10.001973468074873
1508,234.05558523918663
1509,-295.12395935057606
1510,36.58145871919049
1511,-31.31453773558971
1512,-220.82921055829067
1513,-146.2552634077227
1514,47.9451117229634
1515,-967.4490136823069
1516,-331.34929758080153
1517,-515.9063345720359
1518,24.644461036833054
1519,-568.2828175383742
1520,18.628825432286085
1521,47.76682569488895
1522,49.86433266975695
1523,144.76110778381914
1524,-314.3024618647613
1525,-57.963373200828414
1526,-92.39691276796394
1527,19.285018763055913
1528,-80.12769217838638
1529,56.23007511686016
1530,-107.46311097513912
1531,66.06459054139331
1532,-28.482331561862413
1533,33.16645036340064
1534,-254.02546359017174
1535,-100.56545990230006
1536,140.48172880540199
1537,-64.55982340448458
1538,-196.05461262532785
1539,41.548539243714984
1540,29.535955423428888
1541,21.58209427819084
1542,66.0880855435669
1543,-117.32985979824244
1544,391.58176620697844
1545,-100.87780660814592
1546,9.713269031320307
1547,-644.9267941573332
1548,74.11280855927723
1549,10.477770083606886
1550,75.06314552421878
1551,-5068.26578712898
1552,-88.64017887655928
1553,-29.027489237347304
1554,609.819890629027
1555,-51.789692712869
1556,-177.0190679708367
1557,-234.8773769210164
1558,-71.10053160724502
1559,-45.47128359483845
1560,24.10732626710282
1561,14.587999880215644
1562,-55.604847548322155
1563,57.36545538351386
1564,-27.114999138278822
1565,-130.4475455961033
1566,-46.8617811376601
1567,-49.88492594839738
1568,-135.8728849305362
1569,125.0359568460969
1570,-91.31447969893094
1571,59.22880342964285
1572,27.327108900023035
1573,-286.07037467560485
1574,285.2755130115006
1575,38.975873672885136
1576,-34.110106395690146
1577,-117.90172400491528
1578,146.18630556669834
1579,38.5529590853791
1580,-20.128924806186266
1581,-37.201073843997875
1582,-88.26562865794038
1583,25.953318423730398
1584,207.45503330472016
1585,647.4988194403975
1586,-87.71104617763041
1587,-274.87765282283806
1588,-45.023094509922515
1589,-271.18108013027705
1590,-59.668684291205906
1591,101.0951190646003
1592,-41.349881539243825
1593,-99.46062275443322
1594,-14.609546850458246
1595,-33.540215421997445
1596,-85.55590745246545
1597,-196.61136486003772
1598,-76.9477880448478
1599,-65.33519549845578
1600,-16.146337500430672
1601,37.68924559973947
1602,-19.5231790532667
1603,286.71229300016154
1604,101.57442160646895
1605,-40.94380982616638
1606,-327.60930758541167
1607,-32.59739765485338
1608,96.91777907100501
1609,-59.66259799836914
1610,-535.3584939126946
1611,65.27712260770029
1612,323.97382558891377
1613,20.546107424600407
1614,63.17859592074211
1615,-73.2522331693088
1616,55.67736965787277
1617,-35.65631209601368
1618,51.229531356846344
1619,60.77575392515237
1620,64.04520064359792
1621,33.13992821743894
1622,-138.37757232550598
1623,123.65273530440834
1624,21.876649395445114
1625,-22.49825594075693
1626,-41.9477964123859
1627,117.75042460209228
1628,-58.01907236232764
1629,79.22656541858242
1630,-59.47000236099742
1631,-86.69854191917568
1632,-95.45022705671012
1633,98.5844386511986
1634,-48.27767364741789
1635,91.84672658500878
1636,-40.436871958472125
1637,29.798950495971805
1638,-46.55653182713774
1639,80.79077012514875
1640,17.412365588423867
1641,62.56232592327058
1642,36.547953996745434
1643,68.60361532302501
1644,-110.75718535844588
1645,-62.88867762583502
1646,-61.15236828962668
1647,2386.3504360694096
1648,71.59841107799471
1649,-91.83112074840551
1650,-311.4890730638119
1651,225.7259307537842
1652,-35.93928381620334
1653,86.25117863869622
1654,-50.70555673469405
1655,-60.61826498552366
1656,-28.775303574184086
1657,-32.35712595053863
1658,148.66486711934607
1659,-25.088479504081874
1660,1944.5120514987557
1661,-69.55884663708991
1662,-74.6331451204728
1663,28.07657187977269
1664,-57.95607732626371
1665,-347.1558016794492
1666,-15.841355192065567
1667,-28.913013896396876
1668,126.98732168168003
1669,64.30692727475676
1670,-24.25578364205538
1671,-55.65170906775504
1672,15.676808946856674
1673,14.080703477194904
1674,-233.64712993129956
1675,-16.217428606619183
1676,5.952585553366028
1677,-44.04660200696426
1678,-43.72293614972512
1679,-134.15739695709644
1680,-12.666835710933213
1681,-54.5540613234771
1682,110.32847859305835
1683,-316.9904035848708
1684,103.97692799328584
1685,104.36621125834439
1686,-65.1459089048298
1687,-151.9665696822535
1688,-28.471103497924094
1689,88.58387404036885
1690,-41.29391424505011
1691,-261.7187311303134
1692,276.3683526295714
1693,182.04197504114424
1694,119.59181696256516
1695,702.2144033960576
1696,29.098424931139704
1697,-63.0874060880099
1698,-208.02014173431704
1699,12.660955455301018
1700,92.53421379037589
1701,-56.0508931819229
1702,102.77112433844466
1703,19.719142144201314
1704,2669.323377385638
1705,-17.868377325145786
1706,5.839676340659536
1707,529.924711638747
1708,-11.291827640576368
1709,46.30411088604116
1710,337.6576971351048
1711,-74.71590091399834
1712,-217.49073748001106
1713,195.28472384551526
1714,-134.29442218528834
1715,-35.06493710651872
1716,62.51311767575809
1717,-38.70812793347624
1718,44.33591116449761
1719,-18.106719918112155
1720,155.211714318279
1721,-28.313859784845114
1722,-43505.811147980356
1723,-488.764817157382
1724,-334.3814294686706
1725,-30.808351673128637
1726,-168.94176283240736
1727,17.83205553170994
1728,46.542535404989174
1729,-155.882606922327
1730,41.80883399027856
1731,15.53333911317428
1732,25.786762018005337
1733,-57.05360403506676
1734,-48.86537448076111
1735,-23.63492172812761
1736,23.749798773174017
1737,-25.56949477855619
1738,350.42881807133375
1739,212.1665165258147
1740,-138.99169209026832
1741,-287.1492812421137
1742,-9.236438107610832
1743,92.17641407874751
1744,72.5742206725802
1745,43.61498489248511
1746,53.550798324638706
1747,-28.621820975787543
1748,42.69712684087722
1749,-232.51139845596978
1750,-21.481870594264286
1751,111.94553299245776
1752,-68.17705207979859
1753,-46.306645698353094
1754,-94.83380040535752
1755,-608.4829426060285
1756,-28.55486134046451
1757,-95.69360852300524
1758,-154.20932693838643
1759,48.96196044949565
1760,-88.30686422760337
1761,-56.39824363482296
1762,9.2700667180049
1763,306.0565720569815
1764,11.84288900923599
1765,9.795317489147
1766,7.235716702002596
1767,-60.65703221367571
1768,-43.29162573715383
1769,-40.1585406806491
1770,-141.36456806248316
1771,-11.734715865523066
1772,60.3579616131729
1773,54.32337642868562
1774,5.742086243819197
1775,-71.96856874451103
1776,-37.31280738731163
1777,6.144916972288153
1778,172.73468813621903
1779,39.21936606915526
1780,-51.31472562551374
1781,59.128298453010984
1782,-26.22095457525087
1783,30.326870669034605
1784,21.46075108586126
1785,-22.175829542932153
1786,352.2502229264269
1787,-389.0082053799369
1788,-95.82532104355307
1789,28.122380714246464
1790,4785.94789084005
1791,-85.38422002148721
1792,125.36392085117653
1793,-19.82205702373664
1794,-14.297792184415158
1795,73.41301722697679
1796,-17.476520573868694
1797,127.15606398615343
1798,-28.652924818805044
1799,259.9338808914526
1800,42.46421832245855
1801,23.71377728634025
1802,-54.7613417567409
1803,17.125771870451832
1804,-150.3340198968851
1805,-108.36506076230033
1806,182.8955667869039
1807,-271.48415609239765
1808,7645.985433844304
1809,17.3224816311754
1810,-511.2822737694237
1811,752.90508040713
1812,-75.5724507979306
1813,285.8764775736015
1814,-17.948151135683144
1815,-14.723980730439981
1816,-608.1476007820596
1817,18.875302930479553
1818,285.7236001937215
1819,-120.04361832384247
1820,20.333410484550534
1821,28.313843626104717
1822,-174.76012520142837
1823,132.1485471258002
1824,22.69206278289857
1825,64.59121473299486
1826,77.9943676225283
1827,290.9725500318423
1828,74.15927321516466
1829,45.9294278801785
1830,90.90716420091377
1831,64.85970106191937
1832,60.8738687708003
1833,114.25766826862017
1834,26.82861682833949
1835,232.77248636578437
1836,545.4531411706585
1837,-42.95007739200422
1838,6.187119306553136
1839,-148.2617493891444
1840,8.697748846146562
1841,23.192799809426194
1842,-167.8392515261096
1843,-54.50880676385918
1844,-104.72359466337535
1845,-42.448752268922
1846,94.39466215882067
1847,-126.45168954101125
1848,49.67458570210654
1849,-724.435621025366
1850,-32.7863545454529
1851,-67.48738128249167
1852,-145.07492117439722
1853,164.22449822238758
1854,55.866513603644776
1855,78.82364468333766
1856,-671.3012968641277
1857,-61.718580129182556
1858,-144.1659567769971
1859,-1462.1110295206468
1860,-98.3507713147976
1861,284.7014411987931
1862,-148.9554377626823
1863,-231.12957542915487
1864,-56.016462225919184
1865,-28.187761621403023
1866,42.822840066495246
1867,-3901.80010517668
1868,-77.99198808092952
1869,-552.5221629574474
1870,32.56397413287251
1871,6.242414675024653
1872,-342.52535238996705
1873,-396.86638535382065
1874,-83.68601855785866
1875,-30.316245485423764
1876,-99.27471146734092
1877,-171.94632526461567
1878,-421.691424803579
1879,-219.5500878128209
1880,-44.673005233508334
1881,245.392036914882
1882,58.4743493140492
1883,-16.375319743865884
1884,-69.0778046375691
1885,-325.98428911342313
1886,-14.176575229145131
1887,430.3259734466491
1888,-32.24704582836521
1889,-63.21140163008167
1890,24.24896153913328
1891,-1061.8276378404776
1892,-137.0572956733124
1893,-48.36573766801921
1894,340.5434448829717
1895,243.16283017246687
1896,20.11993271635938
1897,-43.66634180747031
1898,92.8231526361131
1899,183.95975030764652
1900,-74.02989520824366
1901,-219.98969789750262
1902,22.209141806523775
1903,-62.291480298374765
1904,-543689.4352620451
1905,-277.69109931357485
1906,-31.51286174563958
1907,19.509663045922302
1908,52.040327890749296
1909,47.786320039559605
1910,374.82942478716683
1911,180.28696786016408
1912,165521.547357851
1913,-11.759713560840295
1914,-331.1637746991071
1915,1115.15636353122
1916,-1324.9927665992564
1917,-42.428111744232275
1918,79.95013023749212
1919,94.70556101057736
1920,32.552734839207446
1921,12.441686403463702
1922,-10.921509576962325
1923,231.9593767424197
1924,-120.99349072379952
1925,-219.92017711056354
1926,-64.71243999501223
1927,15.017506094514191
1928,22.213693979184416
1929,5.269930821691408
1930,14.919047208031474
1931,-19.71291471662661
1932,24.84953456571823
1933,36.89289908630128
1934,-122.25358851036134
1935,-145.14748645855585
1936,-28.356352225234634
1937,-9.122358898810598
1938,228.90187480189343
1939,-23.193436650256455
1940,70.30363167922845
1941,140.27379313824187
1942,-325.7317055397275
1943,52.990986259640806
1944,34.01599990533696
1945,56.346309093572245
1946,-123.15039129040916
1947,-26.57291343164357
1948,5.169156451124795
1949,-119.30124671767719
1950,-27.597230130374033
1951,138.6086464440277
1952,222.7511939811198
1953,49.88334020340993
1954,42.16820538078279
1955,-67.96972399985009
1956,-50.13522528114951
1957,70.25754920638822
1958,16.67042863669215
1959,62.45669999684945
1960,-20.236925764802383
1961,23.228574070154462
1962,10.892879725584105
1963,1436.3412096463492
1964,-146.37830149423527
1965,1177.4706048399914
1966,-48.04964480618161
1967,-64.60159223802795
1968,14.736695799598518
1969,20.739268029678286
1970,144.40816223030265
1971,9.947558252169527
1972,439.79629054475186
1973,-122.8650835251346
1974,316.60043667695146
1975,103.28936857386637
1976,70.18921212588253
1977,96.4594157563254
1978,31.056990016686182
1979,414.3460771900935
1980,286.2728402053717
1981,342.3413642324384
1982,-143.51543102943845
1983,-53.531871262447716
1984,-300.54023469974413
1985,-179.92924520380157
1986,889.9679793042885
1987,135.6530876256252
1988,180.30694140092405
1989,30.13134261825396
1990,212.16518989067876
1991,-33.12360462193611
1992,22.904403554258543
1993,-154.64134919730438
1994,9.172654274454644
1995,21.700490344065752
1996,270.5270645263465
1997,103.98349852632282
1998,36.919454545297505
1999,-451.52745831141505
2000,90.43819555519691
2001,18.64073217781827
2002,189.1786957116879
2003,-70.81070342002467
2004,42.41006167657155
2005,-37.474800959226265
2006,-34.964122470427014
2007,19.076591273633355
2008,186.12761728135297
2009,210.49114958879898
2010,-51.8935556634733
2011,-265.49767254559214
2012,-173.2619875639951
2013,2440.7238718587264
2014,-3123.6111943454525
2015,28.242798256799716
2016,112.84398741061497
2017,44.89782826438875
2018,-1140.0838268787609
2019,29.78813744514992
2020,1199.476126106808
2021,-33.90205758677424
2022,-83.78287118856001
2023,38.86017658578806
2024,-1244.6123026123325
2025,20.970576719964505
2026,-57.83574304984372
2027,630.8473137425449
2028,91.7471575354329
2029,-50.78221593806133
2030,-134.8619277974657
2031,28.548201250617666
2032,-88.48382622320443
2033,99.04838092295859
2034,1713.6985277386216
2035,-17.75768297099451
2036,-82.81240598168017
2037,-912.2304544482583
2038,-30.976634411962756
2039,-33.75416029028466
2040,39.86287428351778
2041,242.76850190615193
2042,275.85118556757504
2043,-42.542733841893124
2044,-75.9406114450581
2045,95.6125298945091
2046,-34.2577716846342
2047,13.319473242894675
2048,19.894730346401314
2049,-41.335134529822334
2050,68.2861682614058
2051,163.61496279473917
2052,203.9834536817028
2053,-226.80934885305106
2054,-23.025304495583246
2055,47.8095367715181
2056,-55.62523543755996
2057,40.77911240047273
2058,-124.35537846811944
2059,-108.0624428374766
2060,13.950722272806642
2061,84.95794065416023
2062,-868.2493924822123
2063,162.7090945446213
2064,149.73297918099752
2065,517.6819207504403
2066,-28.434651854529246
2067,-81.19219150100993
2068,-21.551893305318902
2069,-35.91518584319995
2070,-33.076547403013514
2071,-50.02954506912414
2072,37.19052881468941
2073,-251.76742440776133
2074,-72.67394926912617
2075,28.687302060431435
2076,-1188.6554188220532
2077,-185.1097271732398
2078,-49.85437183498164
2079,-41.61203857976301
2080,-56.60258370077415
2081,-41.0259744779228
2082,-136.40811155211398
2083,156.78117601491573
2084,-16.27356199195164
2085,-58.35087997931821
2086,4017.0987482405
2087,-100.18758069512769
2088,-103.61961029861786
2089,-41.02864257979073
2090,-618.3632154299297
2091,107.32833858385142
2092,6.169076379728473
2093,4.4892806705323185
2094,28.142162005098946
2095,-44.38542906321946
2096,-68.81432845834262
2097,296.7057950297004
2098,-54.70941606533102
2099,-143.39542472365645
2100,172.44007580093685
2101,-39.87020687789027
2102,989.9030711883007
2103,88.63283627113977
2104,-59.790284565227005
2105,-58.79735256771641
2106,-90.58749558047916
2107,-46.094320787439116
2108,97.16529661537938
2109,-54.71240041080062
2110,26.697208638441033
2111,51.43699533180512
2112,-21.764080018284446
2113,-97.22265621524613
2114,16.622886736938327
2115,-66.63535375691417
2116,-29.226951013097274
2117,-111.11032105139238
2118,-26.837351816000265
2119,92.99622791545869
2120,18.500105610392158
2121,-22.141314858733704
2122,21.370309566391096
2123,36.053312160105484
2124,42.9161496736139
2125,-28.14560028389142
2126,68.3478752249851
2127,62.23613930444123
2128,-34.30830971388993
2129,28.888657112630135
2130,-103.88539072317273
2131,-1609.1308061689433
2132,52.54818068225309
2133,-217.91933856265013
2134,-189.79995186097275
2135,-86.78858678447943
2136,-76.13061498245709
2137,-32.977783750572385
2138,70.11843458285595
2139,-112.68906775021654
2140,28.855735928900977
2141,-57.451574882023095
2142,-1864.0639245651496
2143,-49.304000534778815
2144,33.63635298013811
2145,-90.32900402355618
2146,72.45343328487867
2147,42.14646745892982
2148,-422.96195079989036
2149,-36.692425006813615
2150,-284.7615742457625
2151,-25.789606173043612
2152,21.93402804688405
2153,-71.3196291484123
2154,2369.851202311159
2155,82.46451222253953
2156,162.50347993408764
2157,-40.159227955673444
2158,4.699565389142925
2159,-24.737529766717273
2160,26.244031077301305
2161,292.4681422733715
2162,-73.05687403160064
2163,89.16719461379685
2164,-156.88795007986113
2165,21.98319727719725
2166,-225.26649369049161
2167,-836.0522662796045
2168,109.59133189869448
2169,-9.560270017684697
2170,81.11781685689937
2171,40.4398602885778
2172,-54.74703550438081
2173,-75.15893644298329
2174,-22.457974246034688
2175,-21.861496957994063
2176,57.44681361535087
2177,-76.27630941619506
2178,157.65770472883062
2179,-49.24648267709779
2180,67.8045962888485
2181,1154.139326931476
2182,130.67782906454073
2183,66.81726605554688
2184,27.64108585815659
2185,21.235279750004324
2186,6.4172945599594104
2187,-599.2239048842596
2188,-30.98211211013806
2189,-133.4260932301072
2190,471.7705901844853
2191,-33.86768705441653
2192,-35.7272908828372
2193,-30.61006797417028
2194,-327.0043112536341
2195,125.48393820966703
2196,97.02484410621805
2197,218.15730866979348
2198,22.825025456924543
2199,-15.553585528653633
2200,-1286.753121474574
2201,-62.394310895871605
2202,-95.22094648308232
2203,-243.73354080429945
2204,116.55641950189617
2205,-62.14776339219845
2206,-26.387448546692134
2207,-146.5906331561089
2208,-55.12808481006197
2209,13.457220886039117
2210,136.36799376284773
2211,-198.11080694353282
2212,-25.46929547537901
2213,-2121.7090281250594
2214,68.54040104000634
2215,159.1142163102377
2216,25.876867008755756
2217,-43.52267864553269
2218,-105.23506063531197
2219,25.061954859466738
2220,-41.86938778380486
2221,-14.409192595135789
2222,55.01434114968986
2223,428.1289603402847
2224,-20.001306034988982
2225,114.56682487865343
2226,-24.275771174497436
2227,-136.34211094863716
2228,-99.5165833398467
2229,48.576434531292335
2230,-69.2062158396245
2231,-89.91484975953927
2232,-335.4715868106367
2233,6.497615147313675
2234,-26.554114867956276
2235,190.65082505766824
2236,58.186111006985264
2237,-56.020438896510385
2238,28.835119220814253
2239,145.51473549541674
2240,67.68822509979233
2241,-330.4044913530813
2242,25.544462149611448
2243,73.64312059028039
2244,-265.8107663506774
2245,-18.57298095661611
2246,64.1031202739119
2247,55.19082321104244
2248,31.566970825760816
2249,-118.9920113275891
2250,-734.6043013801436
2251,83.39616985764562
2252,56.94617229451605
2253,-203.5308193718413
2254,-34.302125385166896
2255,15.610619718212101
2256,-143.1084269239097
2257,-386.86206292522706
2258,10.2230626589469
2259,167.61789817243329
2260,-405.80083713870954
2261,-24.30969015732809
2262,85.32617848262672
2263,115.93096033110457
2264,36.72480056282146
2265,-46.71017020293547
2266,-1081.5657983109954
2267,94.0675538310127
2268,56.12136153068158
2269,-47.73212404554153
2270,-88.73601734074302
2271,23.191795214387362
2272,29.033423058977302
2273,-70.47312992637364
2274,31.02684714887015
2275,-203.18834009593166
2276,-12.575208230342152
2277,-76.11000520732418
2278,-15.95078061256831
2279,-24.572977356966472
2280,-150.6247471283089
2281,51.65945144254348
2282,-16.13476448742922
2283,-94.69715364907772
2284,-42.18054104449813
2285,5.3317465971579905
2286,-381.22237380879255
2287,-877.5507937970585
2288,-67.75301195698067
2289,7.7343539025773715
2290,36.957501559298244
2291,-42.865747383933254
2292,49.53139547622678
2293,-154.9958644607829
2294,129.59305734122452
2295,-28.0751927383482
2296,-79.53859424890192
2297,46.93536210081604
2298,68.25740906117808
2299,6.815633878376456
2300,-138.48088287631185
2301,-41.16623018366178
2302,-88.95258221458701
2303,24.567867820892374
2304,12.74654469188331
2305,-811.9191327433593
2306,102.22350557513028
2307,31.8667216697714
2308,339.22384104253524
2309,-55.62706695652477
2310,-17.79158217385814
2311,-34.03262681137383
2312,-1498.6642587539316
2313,-13.495902333487267
2314,299.83381364334315
2315,102.45473601111881
2316,27.882646222351198
2317,-97.78163799484855
2318,79.21230326904961
2319,42.29961924697033
2320,-55.69187482795272
2321,18.37282161709336
2322,-78.01337683615827
2323,12.713885862743183
2324,273.3954200001997
2325,18.50137302438014
2326,-187.3029361629164
2327,556.578222145597
2328,39.98896293818356
2329,12.780633514389168
2330,-165.74177633407743
2331,75.33941296658617
2332,-35.4727131049253
2333,-26.331048392292526
2334,-2983.2419127108114
2335,37.54142363098389
2336,-21.037993091767934
2337,43.70814486747239
2338,-100.07054736364924
2339,99.60476765419837
2340,-36.78828580946416
2341,473.12976068018935
2342,-25.26817105090408
2343,28.91165371575788
2344,105.0005693838811
2345,69.44259896452722
2346,-215.49857979758636
2347,65.66093064601652
2348,226.4414364232405
2349,56.0777553947338
2350,68.02185099310917
2351,39.20648540594963
2352,42.968030138080756
2353,29.800920682363717
2354,32.26158707233327
2355,-560.8847172533575
2356,112.38677307322516
2357,-53.46598740984818
2358,105.62717040943075
2359,67.87369145925712
2360,263.0748497823245
2361,162.9324024497181
2362,94.14221404385555
2363,42.935699653298734
2364,-65.08168828445473
2365,-223.40360629319585
2366,35.27543103828999
2367,171.19221926832356
2368,37.887298916899084
2369,-84.88911514604276
2370,213.75356057203314
2371,-248.30029924064303
2372,31.072044597931743
2373,25.026530233617827
2374,485.1178075006756
2375,-55.24870401549272
2376,-28.93527764503935
2377,-76.90103002738213
2378,443.33174673179246
2379,75.93535928021214
2380,17.40809501931194
2381,-38.71862570198509
2382,23.691943776836396
2383,9.571768264360387
2384,-949.025121430749
2385,37.253768767750536
2386,-42.681756699072274
2387,-64.2485942718968
2388,217.87984025048294
2389,66.01499245888034
2390,47.5690458564574
2391,76.41075681486427
2392,8.695537289318391
2393,24.40242432193446
2394,55.16950337076255
2395,-197.10286250360852
2396,-432.655521697903
2397,-631.5591008902569
2398,-191.8573412131746
2399,-34.10727699520808
2400,-274.1470047072187
2401,80.67588521189623
2402,-22.519175431723184
2403,27.298495109234246
2404,-93.08068056081224
2405,-691.961951272828
2406,-29.269043364532347
2407,24.071083006387777
2408,77.46178314372834
2409,-51.59081440096185
2410,18955.136644967442
2411,13.982916494893399
2412,21.81984242742519
2413,180.27064764608943
2414,-436.6198182846026
2415,-30.572638697633952
2416,-47.525989925912015
2417,71.52105103947325
2418,32.14667667033566
2419,34.27913691672744
2420,-58.44783706715292
2421,111.9781519769481
2422,-23.54397204319141
2423,439.472924331257
2424,-56.07432625332309
2425,33.18543760917233
2426,29.575699763510126
2427,100.51927683805249
2428,196.31454094718677
2429,-20.578882421200152
2430,-26.568777037158988
2431,31.51494214520238
2432,-220.5388946188991
2433,-36.60640252404097
2434,-58.23593704550181
2435,-44.14821385036565
2436,36.247700016636955
2437,69.43034534731673
2438,180.49930996179063
2439,-28.600979638526276
2440,8103.874845230797
2441,33.7874019730392
2442,-72.0918161569061
2443,-11.355550818599058
2444,-57.65824790241902
2445,-63.16535412169537
2446,-1303.27991243813
2447,215.5032000250472
2448,-78.67978519224144
2449,-342.3724293882169
2450,-61.685931963662064
2451,56.18224037432965
2452,28.623744039746974
2453,98.37533722623071
2454,656.3773241714651
2455,-140.07181060145126
2456,82.73965629593073
2457,-60.81490999990312
2458,61.78695674589745
2459,-107.32409184947602
2460,-52.908955978895335
2461,27.77781160725825
2462,96.83995424536083
2463,-300.63586292712614
2464,-42.74946921323522
2465,-44.57859191477164
2466,-20.93026031486505
2467,-36.7197725916088
2468,135.01214879161685
2469,-26.121576816611753
2470,114.54636243685043
2471,-14.619103227053722
2472,-197.54332848963077
2473,51.53575934873249
2474,28.803048288409585
2475,-45.84548103715653
2476,78.34244159187315
2477,-79.43998793839992
2478,-326.85183296429295
2479,15.354143696721295
2480,-45.09968818060742
2481,14.51754740638252
2482,5838.087297168049
2483,144.3059714556692
2484,43.56443681139853
2485,189.653484184266
2486,-251.32777917864746
2487,340.5861551469104
2488,27.194698646585962
2489,-30.389984597133612
2490,-6834.514590282781
2491,-30.90004341953292
2492,27.603736854622756
2493,3066.0230728081538
2494,-42.64204407460273
2495,516.3597435838823
2496,-275.03485821798296
2497,-4931.460261606098
2498,129.48075933658825
2499,-18.155226044873984
2500,26.524229759685248
2501,-91.69505606398256
2502,-39.11382483497038
2503,138.14387471597234
2504,-37.36950181690788
2505,59.98303607294749
2506,-54.78361550593337
2507,89.6858685604991
2508,45.89871215393118
2509,552.5659293124604
2510,90.91314918920608
2511,110.50248078800648
2512,49.67886672123514
2513,-6935.905215115649
2514,-49.424990326154145
