first_gene,second_gene
6681,1204
6681,2613
6681,3464
6681,6657
6681,6710
6688,4636
6688,6337
6695,1892
6695,4054
6702,19
6702,33
6702,906
6702,1195
6702,1737
6702,1813
6702,2770
6702,2774
6702,4064
6702,4499
6702,5171
6702,6714
6702,6784
6702,7069
6702,7077
6706,1022
6710,762
6710,2613
6710,3775
6710,6079
6710,6681
6714,33
6714,1813
6714,2774
6714,4596
6714,6702
6714,7069
6722,2565
6724,757
6724,2013
6724,2360
6730,18
6730,4651
6730,5057
6730,5996
6731,331
6749,6765
6757,5845
6757,6664
6757,6758
6758,6757
6759,3327
6759,6581
6765,810
6765,2344
6765,4594
6765,5224
6765,5951
6765,6749
6765,6882
6766,367
6766,853
6766,3141
6766,3364
6766,3516
6766,4439
6766,4691
6766,5096
6766,6106
6766,6136
6766,6635
6766,6985
6784,1746
6784,1813
6784,2773
6784,2774
6784,4625
6784,4655
6784,5047
6784,5209
6784,5280
6784,6337
6784,6702
6784,7004
6784,7069
6784,7077
6786,7054
6786,7096
6787,4016
6787,4041
6787,4378
6787,6167
6787,6322
6787,7048
6787,7068
6788,7028
6788,7099
6793,4016
6793,7048
6794,166
6794,311
6794,2584
6794,4088
6794,4408
6794,5120
6794,5949
6794,5951
6794,5953
6794,6301
6794,7126
6795,6801
6795,6804
6801,5975
6801,6795
6801,6804
6804,759
6804,1952
6804,5975
6804,6223
6804,6795
6804,6801
6833,3666
6833,4636
6833,4866
6833,4869
6835,997
6835,999
6835,3666
6835,3909
6835,4439
6835,4636
6835,4691
6835,4979
6835,5871
6835,5995
6835,6374
6839,6076
6853,757
6853,803
6853,1077
6853,1143
6853,1684
6853,2334
6853,2347
6853,2641
6853,3687
6853,3721
6853,3777
6853,4327
6853,4437
6853,4679
6853,4972
6853,5170
6853,5500
6853,5687
6853,5771
6853,6280
6853,6572
6853,7117
6857,4651
6857,5996
6864,6946
6865,2864
6882,810
6882,2344
6882,2996
6882,4408
6882,4594
6882,5224
6882,5951
6882,6765
6882,7126
6917,759
6917,1132
6917,2287
6917,4372
6917,5462
6918,4016
6918,4041
6918,4317
6918,4437
6946,6864
6955,162
6955,1153
6955,5937
6964,3666
6964,6610
6965,4372
6965,6184
6969,6238
6971,990
6971,3666
6971,4096
6971,6337
6972,4679
6972,6224
6983,6461
6984,6597
6985,4691
6985,6766
6997,6206
7003,6264
7004,1813
7004,2773
7004,2775
7004,4655
7004,5047
7004,5280
7004,5697
7004,6330
7004,6337
7004,6784
7004,7069
7011,798
7011,2329
7011,3537
7011,3666
7011,4991
7011,5033
7011,5047
7011,5608
7011,5995
7011,6136
7011,6150
7011,6337
7011,6454
7028,6788
7028,7099
7028,7100
7034,3343
7034,7035
7034,7100
7035,3343
7035,7034
7035,7100
7036,42
7036,6573
7046,4887
7048,4016
7048,4041
7048,4378
7048,6322
7048,6787
7048,6793
7048,7068
7048,7102
7050,3970
7054,6786
7054,7096
7068,4016
7068,4041
7068,4378
7068,6167
7068,6322
7068,6787
7068,7048
7068,7102
7069,24
7069,785
7069,872
7069,906
7069,1195
7069,1354
7069,1737
7069,1746
7069,1813
7069,2770
7069,2773
7069,2774
7069,2775
7069,3034
7069,4064
7069,4147
7069,4499
7069,4655
7069,5047
7069,5209
7069,5280
7069,5898
7069,6702
7069,6714
7069,6784
7069,7004
7069,7077
7071,2090
7073,2304
7073,2946
7073,3520
7077,19
7077,1813
7077,4064
7077,6702
7077,6784
7077,7069
7089,5933
7094,44
7094,45
7096,6786
7096,7054
7099,6788
7099,7028
7100,3343
7100,7028
7100,7034
7100,7035
7102,4016
7102,4378
7102,5330
7102,7048
7102,7068
7117,1143
7117,6853
7121,5742
7124,6337
7126,166
7126,311
7126,2391
7126,2584
7126,2996
7126,4408
7126,4594
7126,5120
7126,5949
7126,5951
7126,5953
7126,6103
7126,6301
7126,6794
7126,6882
